cohort,station,energy_iou_inc,energy_precision_inc,sure_day_recall_inc,sure_day_uncertain_rate_inc,day_precision_inc,day_f1_inc,energy_iou_cand,energy_precision_cand,sure_day_recall_cand,sure_day_uncertain_rate_cand,day_precision_cand,day_f1_cand,d_energy_iou,d_energy_precision,d_sure_day_recall,d_sure_day_uncertain_rate,d_day_precision,d_day_f1
beta,beta_A,0.95574060191616,0.9884132583433306,0.9230769230769232,0.0384615384615384,1.0,0.96,0.95574060191616,0.9884132583433306,0.9230769230769232,0.0384615384615384,1.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0
beta,beta_B,0.8890926088713529,0.9478660044367612,0.864,0.056,1.0,0.927038626609442,0.8890926088713529,0.9478660044367612,0.864,0.056,1.0,0.927038626609442,0.0,0.0,0.0,0.0,0.0,0.0
beta,beta_C,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0
beta,beta_D,0.9015861980944988,0.9662549108355374,0.7555555555555555,0.1777777777777777,0.9714285714285714,0.85,0.9015861980944988,0.9662549108355374,0.7555555555555555,0.1777777777777777,0.9714285714285714,0.85,0.0,0.0,0.0,0.0,0.0,0.0
beta,beta_E,0.899125056861397,0.9113346090655576,1.0,0.0,0.9545454545454546,0.9767441860465116,0.899125056861397,0.9113346090655576,1.0,0.0,0.9545454545454546,0.9767441860465116,0.0,0.0,0.0,0.0,0.0,0.0
beta,beta_F,0.930078607694169,0.9496679852364251,0.9573170731707316,0.0304878048780487,0.9457831325301204,0.9515151515151516,0.930078607694169,0.9496679852364251,0.9573170731707316,0.0304878048780487,0.9457831325301204,0.9515151515151516,0.0,0.0,0.0,0.0,0.0,0.0
beta,beta_G,0.8700366556153777,0.9015351431655868,0.8941176470588236,0.0470588235294117,0.8837209302325582,0.888888888888889,0.8700366556153777,0.9015351431655868,0.8941176470588236,0.0470588235294117,0.8837209302325582,0.888888888888889,0.0,0.0,0.0,0.0,0.0,0.0
beta,beta_H,0.1734453642958175,0.8178171899595065,0.25,0.0,1.0,0.4,0.1734453642958175,0.8178171899595065,0.25,0.0,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0
