substation_id,date,timestamp,net_load_MW,solar_MW,label_interval,label_day,raw_uncorrected_MW,m8_xgb_corrected_MW,reference_corrected_MW
beta_B,2023-10-01,2023-10-01 00:00:00+00:00,7.035354,0.0003996857501732298,False,False,7.035354,7.035354,7.035354
beta_B,2023-10-01,2023-10-01 00:15:00+00:00,,0.0004182810528812081,False,False,,,
beta_B,2023-10-01,2023-10-01 00:30:00+00:00,6.70863,0.00043506227851606086,False,False,6.70863,6.70863,6.70863
beta_B,2023-10-01,2023-10-01 00:45:00+00:00,6.810573,0.0004297024472366038,False,False,6.810573,6.810573,6.810573
beta_B,2023-10-01,2023-10-01 01:00:00+00:00,6.810573,0.0004723973817412019,False,False,6.810573,6.810573,6.810573
beta_B,2023-10-01,2023-10-01 01:15:00+00:00,6.372255,0.00048817514425521295,False,False,6.372255,6.372255,6.372255
beta_B,2023-10-01,2023-10-01 01:30:00+00:00,6.079375,0.00046532933872081545,False,False,6.079375,6.079375,6.079375
beta_B,2023-10-01,2023-10-01 01:45:00+00:00,5.923985,0.0004130010160862386,False,False,5.923985,5.923985,5.923985
beta_B,2023-10-01,2023-10-01 02:00:00+00:00,5.696316,0.0004123471085600617,False,False,5.696316,5.696316,5.696316
beta_B,2023-10-01,2023-10-01 02:15:00+00:00,2.909198,,False,False,2.909198,2.909198,2.909198
beta_B,2023-10-01,2023-10-01 02:30:00+00:00,2.909198,,False,False,2.909198,2.909198,2.909198
beta_B,2023-10-01,2023-10-01 02:45:00+00:00,2.909198,,False,False,2.909198,2.909198,2.909198
beta_B,2023-10-01,2023-10-01 03:00:00+00:00,2.909198,,False,False,2.909198,2.909198,2.909198
beta_B,2023-10-01,2023-10-01 03:15:00+00:00,2.909198,0.0004372541928977116,False,False,2.909198,2.909198,2.909198
beta_B,2023-10-01,2023-10-01 03:30:00+00:00,2.764871,0.0004777733563937534,False,False,2.764871,2.764871,2.764871
beta_B,2023-10-01,2023-10-01 03:45:00+00:00,2.687101,0.0004624884473563884,False,False,2.687101,2.687101,2.687101
beta_B,2023-10-01,2023-10-01 04:00:00+00:00,2.687101,0.0004732552356252216,False,False,2.687101,2.687101,2.687101
beta_B,2023-10-01,2023-10-01 04:15:00+00:00,2.687101,0.0004557170171395121,False,False,2.687101,2.687101,2.687101
beta_B,2023-10-01,2023-10-01 04:30:00+00:00,5.196645,0.0004486682546054018,False,False,5.196645,5.196645,5.196645
beta_B,2023-10-01,2023-10-01 04:45:00+00:00,5.196645,0.0004132108908682691,False,False,5.196645,5.196645,5.196645
beta_B,2023-10-01,2023-10-01 05:00:00+00:00,5.196645,0.0004402935374456494,False,False,5.196645,5.196645,5.196645
beta_B,2023-10-01,2023-10-01 05:15:00+00:00,5.196645,0.0004458036844899359,False,False,5.196645,5.196645,5.196645
beta_B,2023-10-01,2023-10-01 05:30:00+00:00,5.152276,0.0004559473770099131,False,False,5.152276,5.152276,5.152276
beta_B,2023-10-01,2023-10-01 05:45:00+00:00,5.152276,0.0004503989961721798,False,False,5.152276,5.152276,5.152276
beta_B,2023-10-01,2023-10-01 06:00:00+00:00,5.152276,0.0004408744038509568,False,False,5.152276,5.152276,5.152276
beta_B,2023-10-01,2023-10-01 06:15:00+00:00,5.152276,0.00041523833050002303,False,False,5.152276,5.152276,5.152276
beta_B,2023-10-01,2023-10-01 06:30:00+00:00,5.380076,0.0003523087111116674,False,False,5.380076,5.380076,5.380076
beta_B,2023-10-01,2023-10-01 06:45:00+00:00,5.483855,0.0006161905066012034,False,False,5.483855,5.483855,5.483855
beta_B,2023-10-01,2023-10-01 07:00:00+00:00,5.483855,0.0645059384952431,False,False,5.483855,5.483855,5.483855
beta_B,2023-10-01,2023-10-01 07:15:00+00:00,5.259014,0.2471522908609152,False,False,5.259014,5.259014,5.259014
beta_B,2023-10-01,2023-10-01 07:30:00+00:00,4.960217,0.5542987856192984,False,False,4.960217,4.960217,4.960217
beta_B,2023-10-01,2023-10-01 07:45:00+00:00,4.570257,0.9673327349967176,False,False,4.570257,4.570257,4.570257
beta_B,2023-10-01,2023-10-01 08:00:00+00:00,4.296703,1.493886884476458,False,False,4.296703,4.296703,4.296703
beta_B,2023-10-01,2023-10-01 08:15:00+00:00,4.943256,1.7503260447392484,False,False,4.943256,4.943256,4.943256
beta_B,2023-10-01,2023-10-01 08:30:00+00:00,3.388853,2.198040085781368,False,False,3.388853,3.388853,3.388853
beta_B,2023-10-01,2023-10-01 08:45:00+00:00,1.959254,4.1465873113700455,False,False,1.959254,1.959254,1.959254
beta_B,2023-10-01,2023-10-01 09:00:00+00:00,1.959254,5.159594454094575,False,False,1.959254,1.959254,1.959254
beta_B,2023-10-01,2023-10-01 09:15:00+00:00,1.690154,5.7518342069857455,False,False,1.690154,1.690154,1.690154
beta_B,2023-10-01,2023-10-01 09:30:00+00:00,1.453493,6.571747947455592,False,False,1.453493,1.453493,1.453493
beta_B,2023-10-01,2023-10-01 09:45:00+00:00,1.393263,7.0054402827369735,False,False,1.393263,1.393263,1.393263
beta_B,2023-10-01,2023-10-01 10:00:00+00:00,1.393263,7.907892735969728,False,False,1.393263,1.393263,1.393263
beta_B,2023-10-01,2023-10-01 10:15:00+00:00,1.570695,8.695293397411463,False,False,1.570695,1.570695,1.570695
beta_B,2023-10-01,2023-10-01 10:30:00+00:00,1.680102,9.421711703070436,False,False,1.680102,1.680102,1.680102
beta_B,2023-10-01,2023-10-01 10:45:00+00:00,2.045246,9.71937021640037,False,False,2.045246,2.045246,2.045246
beta_B,2023-10-01,2023-10-01 11:00:00+00:00,2.045246,10.40083475190058,False,False,2.045246,2.045246,2.045246
beta_B,2023-10-01,2023-10-01 11:15:00+00:00,1.600009,10.558955743311396,False,False,1.600009,1.600009,1.600009
beta_B,2023-10-01,2023-10-01 11:30:00+00:00,1.745257,10.591505531507975,False,False,1.745257,1.745257,1.745257
beta_B,2023-10-01,2023-10-01 11:45:00+00:00,1.770228,10.875244880526544,False,False,1.770228,1.770228,1.770228
beta_B,2023-10-01,2023-10-01 12:00:00+00:00,1.397872,11.100165898280489,False,False,1.397872,1.397872,1.397872
beta_B,2023-10-01,2023-10-01 12:15:00+00:00,1.406577,10.718170933119174,False,False,1.406577,1.406577,1.406577
beta_B,2023-10-01,2023-10-01 12:30:00+00:00,1.179829,11.28471603601858,False,False,1.179829,1.179829,1.179829
beta_B,2023-10-01,2023-10-01 12:45:00+00:00,1.277889,11.077212268452165,False,False,1.277889,1.277889,1.277889
beta_B,2023-10-01,2023-10-01 13:00:00+00:00,0.919336,10.693493847747447,False,False,0.919336,0.919336,0.919336
beta_B,2023-10-01,2023-10-01 13:15:00+00:00,0.571481,10.86556356797766,False,False,0.571481,0.571481,0.571481
beta_B,2023-10-01,2023-10-01 13:30:00+00:00,0.489843,11.25551919032939,False,False,0.489843,0.489843,0.489843
beta_B,2023-10-01,2023-10-01 13:45:00+00:00,0.489843,11.373891714475992,False,False,0.489843,0.489843,0.489843
beta_B,2023-10-01,2023-10-01 14:00:00+00:00,0.489843,11.426302441367628,False,False,0.489843,0.489843,0.489843
beta_B,2023-10-01,2023-10-01 14:15:00+00:00,0.752208,11.325328467635464,False,False,0.752208,0.752208,0.752208
beta_B,2023-10-01,2023-10-01 14:30:00+00:00,1.408169,10.99888992617465,False,False,1.408169,1.408169,1.408169
beta_B,2023-10-01,2023-10-01 14:45:00+00:00,1.870757,10.677087176895377,False,False,1.870757,1.870757,1.870757
beta_B,2023-10-01,2023-10-01 15:00:00+00:00,2.538623,10.282336812525028,False,False,2.538623,2.538623,2.538623
beta_B,2023-10-01,2023-10-01 15:15:00+00:00,3.328058,9.815186060121414,False,False,3.328058,3.328058,3.328058
beta_B,2023-10-01,2023-10-01 15:30:00+00:00,4.2535,9.220883218762603,False,False,4.2535,4.2535,4.2535
beta_B,2023-10-01,2023-10-01 15:45:00+00:00,5.24979,8.536205081982063,False,False,5.24979,5.24979,5.24979
beta_B,2023-10-01,2023-10-01 16:00:00+00:00,6.385622,7.987791988606015,False,False,6.385622,6.385622,6.385622
beta_B,2023-10-01,2023-10-01 16:15:00+00:00,7.349387,7.185208189443553,False,False,7.349387,7.349387,7.349387
beta_B,2023-10-01,2023-10-01 16:30:00+00:00,8.369892,6.4327188511806765,False,False,8.369892,8.369892,8.369892
beta_B,2023-10-01,2023-10-01 16:45:00+00:00,10.01506,5.44144363628635,False,False,10.01506,10.01506,10.01506
beta_B,2023-10-01,2023-10-01 17:00:00+00:00,10.543716,4.599891961024629,False,False,10.543716,10.543716,10.543716
beta_B,2023-10-01,2023-10-01 17:15:00+00:00,11.630552,4.007629131964621,False,False,11.630552,11.630552,11.630552
beta_B,2023-10-01,2023-10-01 17:30:00+00:00,12.130799,3.2355090617617592,False,False,12.130799,12.130799,12.130799
beta_B,2023-10-01,2023-10-01 17:45:00+00:00,13.035499,2.605150613961562,False,False,13.035499,13.035499,13.035499
beta_B,2023-10-01,2023-10-01 18:00:00+00:00,13.786761,1.931040654945215,False,False,13.786761,13.786761,13.786761
beta_B,2023-10-01,2023-10-01 18:15:00+00:00,14.353559,1.2341304472358403,False,False,14.353559,14.353559,14.353559
beta_B,2023-10-01,2023-10-01 18:30:00+00:00,14.740242,0.6704729099611705,False,False,14.740242,14.740242,14.740242
beta_B,2023-10-01,2023-10-01 18:45:00+00:00,14.740242,0.2138624076305435,False,False,14.740242,14.740242,14.740242
beta_B,2023-10-01,2023-10-01 19:00:00+00:00,14.248421,0.0620664111102485,False,False,14.248421,14.248421,14.248421
beta_B,2023-10-01,2023-10-01 19:15:00+00:00,13.798837,0.0266963006868183,False,False,13.798837,13.798837,13.798837
beta_B,2023-10-01,2023-10-01 19:30:00+00:00,13.508477,0.0263432131732272,False,False,13.508477,13.508477,13.508477
beta_B,2023-10-01,2023-10-01 19:45:00+00:00,13.05609,0.0259239163635976,False,False,13.05609,13.05609,13.05609
beta_B,2023-10-01,2023-10-01 20:00:00+00:00,12.407466,0.0255660411764313,False,False,12.407466,12.407466,12.407466
beta_B,2023-10-01,2023-10-01 20:15:00+00:00,11.868395,0.0251792282896597,False,False,11.868395,11.868395,11.868395
beta_B,2023-10-01,2023-10-01 20:30:00+00:00,11.574544,0.0042173789944549,False,False,11.574544,11.574544,11.574544
beta_B,2023-10-01,2023-10-01 20:45:00+00:00,11.451983,0.001626731450805,False,False,11.451983,11.451983,11.451983
beta_B,2023-10-01,2023-10-01 21:00:00+00:00,11.009734,0.0016401585971763,False,False,11.009734,11.009734,11.009734
beta_B,2023-10-01,2023-10-01 21:15:00+00:00,10.652166,0.001453268373474,False,False,10.652166,10.652166,10.652166
beta_B,2023-10-01,2023-10-01 21:30:00+00:00,10.175368,0.0015496700143221,False,False,10.175368,10.175368,10.175368
beta_B,2023-10-01,2023-10-01 21:45:00+00:00,10.337772,0.0015163802286214,False,False,10.337772,10.337772,10.337772
beta_B,2023-10-01,2023-10-01 22:00:00+00:00,9.701361,0.002336207666094,False,False,9.701361,9.701361,9.701361
beta_B,2023-10-01,2023-10-01 22:15:00+00:00,9.701361,0.0024687327916467,False,False,9.701361,9.701361,9.701361
beta_B,2023-10-01,2023-10-01 22:30:00+00:00,9.4777,0.0025952203941441,False,False,9.4777,9.4777,9.4777
beta_B,2023-10-01,2023-10-01 22:45:00+00:00,9.700319,0.0021693106130346,False,False,9.700319,9.700319,9.700319
beta_B,2023-10-01,2023-10-01 23:00:00+00:00,9.457865,0.0014715347369785,False,False,9.457865,9.457865,9.457865
beta_B,2023-10-01,2023-10-01 23:15:00+00:00,9.094028,0.0014958918932036,False,False,9.094028,9.094028,9.094028
beta_B,2023-10-01,2023-10-01 23:30:00+00:00,8.643655,0.0012585365045995,False,False,8.643655,8.643655,8.643655
beta_B,2023-10-01,2023-10-01 23:45:00+00:00,8.262881,0.001422108472329,False,False,8.262881,8.262881,8.262881
beta_B,2023-10-02,2023-10-02 00:00:00+00:00,8.262881,0.0014208122623498,False,True,8.262881,8.262881,8.262881
beta_B,2023-10-02,2023-10-02 00:15:00+00:00,,0.0012564699671177,False,True,,,
beta_B,2023-10-02,2023-10-02 00:30:00+00:00,3.948283,0.0013538913356232,False,True,3.948283,3.948283,3.948283
beta_B,2023-10-02,2023-10-02 00:45:00+00:00,7.765288,0.0013908225717135,False,True,7.765288,7.765288,7.765288
beta_B,2023-10-02,2023-10-02 01:00:00+00:00,7.765288,0.0012736001604638,False,True,7.765288,7.765288,7.765288
beta_B,2023-10-02,2023-10-02 01:15:00+00:00,7.330764,0.0012712475435557,False,True,7.330764,7.330764,7.330764
beta_B,2023-10-02,2023-10-02 01:30:00+00:00,6.91128,0.0015768502177128,False,True,6.91128,6.91128,6.91128
beta_B,2023-10-02,2023-10-02 01:45:00+00:00,6.635153,0.001305121755679,False,True,6.635153,6.635153,6.635153
beta_B,2023-10-02,2023-10-02 02:00:00+00:00,6.635153,0.0012294821333587,False,True,6.635153,6.635153,6.635153
beta_B,2023-10-02,2023-10-02 02:15:00+00:00,6.393651,0.0015421882592823,False,True,6.393651,6.393651,6.393651
beta_B,2023-10-02,2023-10-02 02:30:00+00:00,6.139724,0.001300704979571,False,True,6.139724,6.139724,6.139724
beta_B,2023-10-02,2023-10-02 02:45:00+00:00,5.819417,0.0012230534942641,False,True,5.819417,5.819417,5.819417
beta_B,2023-10-02,2023-10-02 03:00:00+00:00,5.819417,0.0015373099839627,False,True,5.819417,5.819417,5.819417
beta_B,2023-10-02,2023-10-02 03:15:00+00:00,5.639713,0.0011898200537517,False,True,5.639713,5.639713,5.639713
beta_B,2023-10-02,2023-10-02 03:30:00+00:00,5.639713,0.0012281924324713,False,True,5.639713,5.639713,5.639713
beta_B,2023-10-02,2023-10-02 03:45:00+00:00,5.420691,0.001513424739991,False,True,5.420691,5.420691,5.420691
beta_B,2023-10-02,2023-10-02 04:00:00+00:00,2.710946,0.0012982690640143,False,True,2.710946,2.710946,2.710946
beta_B,2023-10-02,2023-10-02 04:15:00+00:00,2.676513,0.0013216774383781,False,True,2.676513,2.676513,2.676513
beta_B,2023-10-02,2023-10-02 04:30:00+00:00,2.676513,0.0013868675557537,False,True,2.676513,2.676513,2.676513
beta_B,2023-10-02,2023-10-02 04:45:00+00:00,2.729348,0.0014662351591056,False,True,2.729348,2.729348,2.729348
beta_B,2023-10-02,2023-10-02 05:00:00+00:00,2.729348,0.0012678571909063,False,True,2.729348,2.729348,2.729348
beta_B,2023-10-02,2023-10-02 05:15:00+00:00,2.729348,0.0011863188992783,False,True,2.729348,2.729348,2.729348
beta_B,2023-10-02,2023-10-02 05:30:00+00:00,2.729348,0.0014651335647255,False,True,2.729348,2.729348,2.729348
beta_B,2023-10-02,2023-10-02 05:45:00+00:00,2.696094,0.0011720103477923,False,True,2.696094,2.696094,2.696094
beta_B,2023-10-02,2023-10-02 06:00:00+00:00,2.696094,0.0012766987117163,False,True,2.696094,2.696094,2.696094
beta_B,2023-10-02,2023-10-02 06:15:00+00:00,2.696094,0.0014229568017143,False,True,2.696094,2.696094,2.696094
beta_B,2023-10-02,2023-10-02 06:30:00+00:00,2.696094,0.0043371840026036,False,True,2.696094,2.696094,2.696094
beta_B,2023-10-02,2023-10-02 06:45:00+00:00,5.619836,0.0079578958184892,False,True,5.619836,5.619836,5.619836
beta_B,2023-10-02,2023-10-02 07:00:00+00:00,5.36993,0.1567295499434695,False,True,5.36993,5.36993,5.36993
beta_B,2023-10-02,2023-10-02 07:15:00+00:00,5.016462,0.4827452996845814,False,True,5.016462,5.016462,5.016462
beta_B,2023-10-02,2023-10-02 07:30:00+00:00,4.792407,0.9019732256845336,False,True,4.792407,4.792407,4.792407
beta_B,2023-10-02,2023-10-02 07:45:00+00:00,4.36633,1.448157566125044,False,True,4.36633,4.36633,4.36633
beta_B,2023-10-02,2023-10-02 08:00:00+00:00,3.877182,2.036372935775946,False,True,3.877182,3.877182,3.877182
beta_B,2023-10-02,2023-10-02 08:15:00+00:00,3.309438,2.6958535479767822,False,True,3.309438,3.309438,3.309438
beta_B,2023-10-02,2023-10-02 08:30:00+00:00,2.762022,3.38293545662739,False,True,2.762022,2.762022,2.762022
beta_B,2023-10-02,2023-10-02 08:45:00+00:00,2.348017,3.9536250446885184,False,True,2.348017,2.348017,2.348017
beta_B,2023-10-02,2023-10-02 09:00:00+00:00,1.879004,4.585281354793989,False,True,1.879004,1.879004,1.879004
beta_B,2023-10-02,2023-10-02 09:15:00+00:00,1.654949,5.418395819329788,False,True,1.654949,1.654949,1.654949
beta_B,2023-10-02,2023-10-02 09:30:00+00:00,1.654949,5.934088860465438,False,True,1.654949,1.654949,1.654949
beta_B,2023-10-02,2023-10-02 09:45:00+00:00,1.385047,6.5858264199324585,False,True,1.385047,1.385047,1.385047
beta_B,2023-10-02,2023-10-02 10:00:00+00:00,1.230129,7.367871849538088,True,True,1.230129,-0.9841032000000001,-1.230129
beta_B,2023-10-02,2023-10-02 10:15:00+00:00,1.453889,7.784341451648199,True,True,1.453889,-1.1631112000000001,-1.453889
beta_B,2023-10-02,2023-10-02 10:30:00+00:00,2.041804,8.698229180372493,True,True,2.041804,-1.6334431999999999,-2.041804
beta_B,2023-10-02,2023-10-02 10:45:00+00:00,2.504847,9.270384143032343,True,True,2.504847,-2.0038776,-2.504847
beta_B,2023-10-02,2023-10-02 11:00:00+00:00,2.764457,9.846162287415028,True,True,2.764457,-2.2115656,-2.764457
beta_B,2023-10-02,2023-10-02 11:15:00+00:00,2.863301,10.412003017428043,True,True,2.863301,-2.2906408000000003,-2.863301
beta_B,2023-10-02,2023-10-02 11:30:00+00:00,3.210895,10.3819718022189,True,True,3.210895,-2.568716,-3.210895
beta_B,2023-10-02,2023-10-02 11:45:00+00:00,3.459632,10.54830456063178,True,True,3.459632,-2.7677056,-3.459632
beta_B,2023-10-02,2023-10-02 12:00:00+00:00,3.369762,10.871635338776892,True,True,3.369762,-2.6958096,-3.369762
beta_B,2023-10-02,2023-10-02 12:15:00+00:00,3.492708,11.087121282422176,True,True,3.492708,-2.7941664,-3.492708
beta_B,2023-10-02,2023-10-02 12:30:00+00:00,3.269538,11.290381880580208,True,True,3.269538,-2.6156303999999997,-3.269538
beta_B,2023-10-02,2023-10-02 12:45:00+00:00,3.492547,11.29440280531882,True,True,3.492547,-2.7940376000000002,-3.492547
beta_B,2023-10-02,2023-10-02 13:00:00+00:00,3.212311,11.406516740586232,True,True,3.212311,-2.5698488000000004,-3.212311
beta_B,2023-10-02,2023-10-02 13:15:00+00:00,3.212311,11.587207957476071,True,True,3.212311,-2.5698488000000004,-3.212311
beta_B,2023-10-02,2023-10-02 13:30:00+00:00,3.212311,11.509844835373594,True,True,3.212311,-2.5698488000000004,-3.212311
beta_B,2023-10-02,2023-10-02 13:45:00+00:00,3.228088,11.456124098072715,True,True,3.228088,-2.5824704,-3.228088
beta_B,2023-10-02,2023-10-02 14:00:00+00:00,3.228088,11.377298887312028,True,True,3.228088,-2.5824704,-3.228088
beta_B,2023-10-02,2023-10-02 14:15:00+00:00,3.047834,11.201914338378137,True,True,3.047834,-2.4382672000000003,-3.047834
beta_B,2023-10-02,2023-10-02 14:30:00+00:00,2.541287,10.97391327592814,True,True,2.541287,-2.0330296000000003,-2.541287
beta_B,2023-10-02,2023-10-02 14:45:00+00:00,2.085888,10.683480735056428,True,True,2.085888,-1.6687104000000001,-2.085888
beta_B,2023-10-02,2023-10-02 15:00:00+00:00,1.874895,10.3023283546961,True,True,1.874895,-1.499916,-1.874895
beta_B,2023-10-02,2023-10-02 15:15:00+00:00,1.247831,9.872382805060232,True,True,1.247831,-0.9982648,-1.247831
beta_B,2023-10-02,2023-10-02 15:30:00+00:00,1.024957,9.33554289551817,True,True,1.024957,-0.8199656,-1.024957
beta_B,2023-10-02,2023-10-02 15:45:00+00:00,0.942308,8.707061887308704,True,True,0.942308,-0.7538464,-0.942308
beta_B,2023-10-02,2023-10-02 16:00:00+00:00,1.422005,8.031948472811111,False,True,1.422005,1.422005,1.422005
beta_B,2023-10-02,2023-10-02 16:15:00+00:00,2.091553,7.277274522468484,False,True,2.091553,2.091553,2.091553
beta_B,2023-10-02,2023-10-02 16:30:00+00:00,2.995637,6.484534407456988,False,True,2.995637,2.995637,2.995637
beta_B,2023-10-02,2023-10-02 16:45:00+00:00,3.737646,5.706988204674745,False,True,3.737646,3.737646,3.737646
beta_B,2023-10-02,2023-10-02 17:00:00+00:00,4.739517,4.9060398055696215,False,True,4.739517,4.739517,4.739517
beta_B,2023-10-02,2023-10-02 17:15:00+00:00,5.819472,4.116241923374157,False,True,5.819472,5.819472,5.819472
beta_B,2023-10-02,2023-10-02 17:30:00+00:00,6.680024,3.3462711878768734,False,True,6.680024,6.680024,6.680024
beta_B,2023-10-02,2023-10-02 17:45:00+00:00,7.45687,2.6130962772880246,False,True,7.45687,7.45687,7.45687
beta_B,2023-10-02,2023-10-02 18:00:00+00:00,8.234957,1.8801094426526124,False,True,8.234957,8.234957,8.234957
beta_B,2023-10-02,2023-10-02 18:15:00+00:00,9.096333,1.2107964364641095,False,True,9.096333,9.096333,9.096333
beta_B,2023-10-02,2023-10-02 18:30:00+00:00,9.381196,0.6873698115485073,False,True,9.381196,9.381196,9.381196
beta_B,2023-10-02,2023-10-02 18:45:00+00:00,9.838007,0.3169864817863673,False,True,9.838007,9.838007,9.838007
beta_B,2023-10-02,2023-10-02 19:00:00+00:00,9.838007,0.0792547321150068,False,True,9.838007,9.838007,9.838007
beta_B,2023-10-02,2023-10-02 19:15:00+00:00,9.838007,0.0259870027481146,False,True,9.838007,9.838007,9.838007
beta_B,2023-10-02,2023-10-02 19:30:00+00:00,9.838007,0.026441252960555,False,True,9.838007,9.838007,9.838007
beta_B,2023-10-02,2023-10-02 19:45:00+00:00,9.533405,0.0262354000779607,False,True,9.533405,9.533405,9.533405
beta_B,2023-10-02,2023-10-02 20:00:00+00:00,9.441118,0.0345780784386022,False,True,9.441118,9.441118,9.441118
beta_B,2023-10-02,2023-10-02 20:15:00+00:00,9.153371,0.0121148247522427,False,True,9.153371,9.153371,9.153371
beta_B,2023-10-02,2023-10-02 20:30:00+00:00,8.927001,0.0021961098226204,False,True,8.927001,8.927001,8.927001
beta_B,2023-10-02,2023-10-02 20:45:00+00:00,8.571627,0.0019706832838893,False,True,8.571627,8.571627,8.571627
beta_B,2023-10-02,2023-10-02 21:00:00+00:00,8.458652,0.0012996674433726,False,True,8.458652,8.458652,8.458652
beta_B,2023-10-02,2023-10-02 21:15:00+00:00,8.458652,0.0012029797773612,False,True,8.458652,8.458652,8.458652
beta_B,2023-10-02,2023-10-02 21:30:00+00:00,8.22368,0.0011158777373101,False,True,8.22368,8.22368,8.22368
beta_B,2023-10-02,2023-10-02 21:45:00+00:00,8.223467,0.0011550940523379,False,True,8.223467,8.223467,8.223467
beta_B,2023-10-02,2023-10-02 22:00:00+00:00,7.984968,0.0014622693673844,False,True,7.984968,7.984968,7.984968
beta_B,2023-10-02,2023-10-02 22:15:00+00:00,7.999099,0.0012090171199081,False,True,7.999099,7.999099,7.999099
beta_B,2023-10-02,2023-10-02 22:30:00+00:00,7.714096,0.0013230869843843,False,True,7.714096,7.714096,7.714096
beta_B,2023-10-02,2023-10-02 22:45:00+00:00,7.641558,0.0017055500656342,False,True,7.641558,7.641558,7.641558
beta_B,2023-10-02,2023-10-02 23:00:00+00:00,7.641558,0.001334463122809,False,True,7.641558,7.641558,7.641558
beta_B,2023-10-02,2023-10-02 23:15:00+00:00,7.641558,0.0012202616592277,False,True,7.641558,7.641558,7.641558
beta_B,2023-10-02,2023-10-02 23:30:00+00:00,7.270245,0.001157974953042,False,True,7.270245,7.270245,7.270245
beta_B,2023-10-02,2023-10-02 23:45:00+00:00,6.970254,0.0013725624229767,False,True,6.970254,6.970254,6.970254
beta_B,2023-10-03,2023-10-03 00:00:00+00:00,6.970254,0.002139565693971,False,True,6.970254,6.970254,6.970254
beta_B,2023-10-03,2023-10-03 00:15:00+00:00,7.517774,0.0016340829803258,False,True,7.517774,7.517774,7.517774
beta_B,2023-10-03,2023-10-03 00:30:00+00:00,7.517774,0.0013927848516837,False,True,7.517774,7.517774,7.517774
beta_B,2023-10-03,2023-10-03 00:45:00+00:00,7.214823,0.0022564971878295,False,True,7.214823,7.214823,7.214823
beta_B,2023-10-03,2023-10-03 01:00:00+00:00,7.214823,0.0011406303802816,False,True,7.214823,7.214823,7.214823
beta_B,2023-10-03,2023-10-03 01:15:00+00:00,6.80033,0.001195314237385,False,True,6.80033,6.80033,6.80033
beta_B,2023-10-03,2023-10-03 01:30:00+00:00,6.352712,0.0014615886059942,False,True,6.352712,6.352712,6.352712
beta_B,2023-10-03,2023-10-03 01:45:00+00:00,6.352712,0.0011962829720963,False,True,6.352712,6.352712,6.352712
beta_B,2023-10-03,2023-10-03 02:00:00+00:00,5.95797,0.0012051249754244,False,True,5.95797,5.95797,5.95797
beta_B,2023-10-03,2023-10-03 02:15:00+00:00,5.95797,0.0013083282234952,False,True,5.95797,5.95797,5.95797
beta_B,2023-10-03,2023-10-03 02:30:00+00:00,5.728435,0.0013383253086855,False,True,5.728435,5.728435,5.728435
beta_B,2023-10-03,2023-10-03 02:45:00+00:00,5.46467,0.0011885372018741,False,True,5.46467,5.46467,5.46467
beta_B,2023-10-03,2023-10-03 03:00:00+00:00,5.357732,0.0011499779596439,False,True,5.357732,5.357732,5.357732
beta_B,2023-10-03,2023-10-03 03:15:00+00:00,5.357732,0.0015208838520613,False,True,5.357732,5.357732,5.357732
beta_B,2023-10-03,2023-10-03 03:30:00+00:00,5.357732,0.0012194681762428,False,True,5.357732,5.357732,5.357732
beta_B,2023-10-03,2023-10-03 03:45:00+00:00,5.357732,0.0012584600285343,False,True,5.357732,5.357732,5.357732
beta_B,2023-10-03,2023-10-03 04:00:00+00:00,5.145486,0.0011927650630113,False,True,5.145486,5.145486,5.145486
beta_B,2023-10-03,2023-10-03 04:15:00+00:00,5.145486,0.0014983868938934,False,True,5.145486,5.145486,5.145486
beta_B,2023-10-03,2023-10-03 04:30:00+00:00,5.145486,0.0011731478664156,False,True,5.145486,5.145486,5.145486
beta_B,2023-10-03,2023-10-03 04:45:00+00:00,5.145486,0.0050966878170053,False,True,5.145486,5.145486,5.145486
beta_B,2023-10-03,2023-10-03 05:00:00+00:00,5.499579,0.0013011170816481,False,True,5.499579,5.499579,5.499579
beta_B,2023-10-03,2023-10-03 05:15:00+00:00,5.499579,0.0012758713130232,False,True,5.499579,5.499579,5.499579
beta_B,2023-10-03,2023-10-03 05:30:00+00:00,5.69883,0.0011338694725431,False,True,5.69883,5.69883,5.69883
beta_B,2023-10-03,2023-10-03 05:45:00+00:00,5.69883,0.0011615798048807,False,True,5.69883,5.69883,5.69883
beta_B,2023-10-03,2023-10-03 06:00:00+00:00,5.82542,0.0013646352582442,False,True,5.82542,5.82542,5.82542
beta_B,2023-10-03,2023-10-03 06:15:00+00:00,6.135711,0.0009850780786729429,False,True,6.135711,6.135711,6.135711
beta_B,2023-10-03,2023-10-03 06:30:00+00:00,6.135711,0.0010523136759982,False,True,6.135711,6.135711,6.135711
beta_B,2023-10-03,2023-10-03 06:45:00+00:00,6.135711,0.0129699169061602,False,True,6.135711,6.135711,6.135711
beta_B,2023-10-03,2023-10-03 07:00:00+00:00,6.050154,0.1725256662447785,False,True,6.050154,6.050154,6.050154
beta_B,2023-10-03,2023-10-03 07:15:00+00:00,5.929295,0.5010817396586281,False,True,5.929295,5.929295,5.929295
beta_B,2023-10-03,2023-10-03 07:30:00+00:00,5.417465,0.9478663083099512,False,True,5.417465,5.417465,5.417465
beta_B,2023-10-03,2023-10-03 07:45:00+00:00,4.774442,1.523926418252099,False,True,4.774442,4.774442,4.774442
