cohort,station,energy_iou_inc,energy_precision_inc,sure_day_recall_inc,sure_day_uncertain_rate_inc,day_precision_inc,day_f1_inc,energy_iou_cand,energy_precision_cand,sure_day_recall_cand,sure_day_uncertain_rate_cand,day_precision_cand,day_f1_cand,d_energy_iou,d_energy_precision,d_sure_day_recall,d_sure_day_uncertain_rate,d_day_precision,d_day_f1
beta,beta_A,0.9413262399895168,0.974790350416185,0.9230769230769232,0.0384615384615384,1.0,0.96,0.927619183809232,0.9836412133796671,0.8846153846153846,0.0384615384615384,1.0,0.9387755102040816,-0.013707056180284782,0.008850862963482142,-0.03846153846153866,0.0,0.0,-0.0212244897959184
beta,beta_B,0.8699961756522404,0.9324631459943604,0.848,0.072,1.0,0.9177489177489178,0.8732465426517855,0.936759561917088,0.848,0.104,1.0,0.9177489177489178,0.0032503669995450624,0.004296415922727559,0.0,0.032,0.0,0.0
beta,beta_C,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0
beta,beta_D,0.9105642805360206,0.9734840311396252,0.7555555555555555,0.1777777777777777,1.0,0.8607594936708861,0.6287750422880675,0.9536957465625436,0.5111111111111111,0.0444444444444444,0.9583333333333334,0.6666666666666666,-0.2817892382479531,-0.019788284577081594,-0.24444444444444446,-0.1333333333333333,-0.04166666666666663,-0.19409282700421948
beta,beta_E,0.9159477821923993,0.9286217126926708,1.0,0.0,1.0,1.0,0.9159477821923993,0.9286217126926708,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
beta,beta_F,0.9228868019666504,0.9410329176674214,0.951219512195122,0.0426829268292682,0.951219512195122,0.951219512195122,0.928009204514574,0.9469734618222232,0.9573170731707316,0.0365853658536585,0.9515151515151516,0.9544072948328268,0.005122402547923621,0.00594054415480183,0.0060975609756095395,-0.006097560975609699,0.0002956393200296281,0.0031877826377048057
beta,beta_G,0.8586059085376222,0.8793671340820927,0.9294117647058824,0.0352941176470588,0.8777777777777778,0.9028571428571428,0.866289387148842,0.8953179527651999,0.9058823529411764,0.0470588235294117,0.8850574712643678,0.8953488372093024,0.007683478611219763,0.015950818683107215,-0.02352941176470602,0.0117647058823529,0.0072796934865900775,-0.007508305647840441
beta,beta_H,0.1714224879841008,0.7747114553769774,0.25,0.25,1.0,0.4,0.1714224879841008,0.7747114553769774,0.25,0.5,1.0,0.4,0.0,0.0,0.0,0.25,0.0,0.0
