cohort,station,energy_iou_inc,energy_precision_inc,sure_day_recall_inc,sure_day_uncertain_rate_inc,day_precision_inc,day_f1_inc,energy_iou_cand,energy_precision_cand,sure_day_recall_cand,sure_day_uncertain_rate_cand,day_precision_cand,day_f1_cand,d_energy_iou,d_energy_precision,d_sure_day_recall,d_sure_day_uncertain_rate,d_day_precision,d_day_f1
beta,beta_A,0.9179531171685064,0.974663116593006,0.8846153846153846,0.0,1.0,0.9387755102040816,0.9159145905056866,0.9723652496407404,0.8846153846153846,0.0,1.0,0.9387755102040816,-0.002038526662819784,-0.002297866952265526,0.0,0.0,0.0,0.0
beta,beta_B,0.8670018197010527,0.9326010549109762,0.84,0.104,1.0,0.9130434782608696,0.8461170344399155,0.9176940496326252,0.824,0.112,1.0,0.9035087719298246,-0.02088478526113724,-0.014907005278350982,-0.016000000000000014,0.008000000000000007,0.0,-0.009534706331045029
beta,beta_C,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0
beta,beta_D,0.6777683089551784,0.9633705195016308,0.5111111111111111,0.1555555555555555,1.0,0.676470588235294,0.6488227173862394,0.9745645779847938,0.4888888888888889,0.1555555555555555,1.0,0.6567164179104478,-0.028945591568938944,0.011194058483163016,-0.0222222222222222,0.0,0.0,-0.019754170324846276
beta,beta_E,0.9159477821923993,0.9286217126926708,1.0,0.0,1.0,1.0,0.9205146979421372,0.9333162111468633,1.0,0.0,1.0,1.0,0.004566915749737999,0.004694498454192453,0.0,0.0,0.0,0.0
beta,beta_F,0.9228868019666504,0.9410329176674214,0.951219512195122,0.0426829268292682,0.951219512195122,0.951219512195122,0.9183126526934032,0.9432679067476318,0.9329268292682928,0.0609756097560975,0.9622641509433962,0.9473684210526316,-0.0045741492732471745,0.00223498908021047,-0.018292682926829174,0.0182926829268293,0.011044638748274216,-0.0038510911424903815
beta,beta_G,0.8586059085376222,0.8793671340820927,0.9294117647058824,0.0352941176470588,0.8777777777777778,0.9028571428571428,0.8253779437897004,0.8549104876673211,0.9058823529411764,0.0588235294117647,0.8651685393258427,0.8850574712643678,-0.03322796474792178,-0.02445664641477152,-0.02352941176470602,0.023529411764705896,-0.012609238451935068,-0.017799671592774957
beta,beta_H,0.1714224879841008,0.7747114553769774,0.25,0.5,1.0,0.4,0.1714224879841008,0.7747114553769774,0.25,0.25,1.0,0.4,0.0,0.0,0.0,-0.25,0.0,0.0
