cohort,station,energy_iou_inc,energy_precision_inc,sure_day_recall_inc,sure_day_uncertain_rate_inc,day_precision_inc,day_f1_inc,energy_iou_cand,energy_precision_cand,sure_day_recall_cand,sure_day_uncertain_rate_cand,day_precision_cand,day_f1_cand,d_energy_iou,d_energy_precision,d_sure_day_recall,d_sure_day_uncertain_rate,d_day_precision,d_day_f1
beta,beta_A,0.3973046422267701,0.9697662358317496,0.3076923076923077,0.6538461538461539,1.0,0.4705882352941176,0.8913483510678956,0.968840382689482,0.9230769230769232,0.0769230769230769,0.5,0.6486486486486487,0.4940437088411255,-0.0009258531422675631,0.6153846153846155,-0.576923076923077,-0.5,0.1780604133545311
beta,beta_B,0.8769004511510243,0.926010609427264,0.904,0.088,0.9741379310344828,0.9377593360995852,0.2733240514809722,0.9647178691742306,0.192,0.656,1.0,0.3221476510067114,-0.603576399670052,0.03870725974696665,-0.712,0.5680000000000001,0.025862068965517238,-0.6156116850928738
beta,beta_C,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0
beta,beta_D,0.5583105420425859,0.8245595682968088,0.5111111111111111,0.4888888888888889,0.6052631578947368,0.5542168674698796,0.2391390579374319,0.9363293588928606,0.4666666666666667,0.5333333333333333,0.5,0.4827586206896552,-0.319171484105154,0.11176979059605185,-0.0444444444444444,0.04444444444444445,-0.10526315789473684,-0.07145824678022444
beta,beta_E,0.0,,0.0,0.0,,0.0,0.7705357848230033,0.9113957366984072,0.7619047619047619,0.238095238095238,0.5517241379310345,0.64,0.7705357848230033,,0.7619047619047619,0.238095238095238,,0.64
beta,beta_F,0.8830793464798966,0.95712203579709,0.8048780487804879,0.1707317073170731,0.9361702127659576,0.8655737704918033,0.7806151819202081,0.9923076265317916,0.7073170731707317,0.2804878048780488,0.8992248062015504,0.7918088737201365,-0.10246416455968854,0.03518559073470162,-0.09756097560975618,0.10975609756097571,-0.036945406564407146,-0.07376489677166675
beta,beta_G,0.8197240636462416,0.8990757931274039,0.8235294117647058,0.1529411764705882,0.8860759493670886,0.8536585365853657,0.3925418816184877,0.9698326803740028,0.3529411764705882,0.5764705882352941,0.9375,0.5128205128205129,-0.42718218202775393,0.0707568872465989,-0.47058823529411764,0.4235294117647059,0.051424050632911444,-0.34083802376485284
beta,beta_H,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.25,,0.0,0.0,,0.0,0.25,,0.0
