cohort,station,energy_iou_inc,energy_precision_inc,sure_day_recall_inc,sure_day_uncertain_rate_inc,day_precision_inc,day_f1_inc,energy_iou_cand,energy_precision_cand,sure_day_recall_cand,sure_day_uncertain_rate_cand,day_precision_cand,day_f1_cand,d_energy_iou,d_energy_precision,d_sure_day_recall,d_sure_day_uncertain_rate,d_day_precision,d_day_f1
beta,beta_A,0.3973046422267701,0.9697662358317496,0.3076923076923077,0.6538461538461539,1.0,0.4705882352941176,0.907064181632454,0.96295724634277,0.8846153846153846,0.0769230769230769,0.9583333333333334,0.92,0.5097595394056839,-0.006808989488979567,0.5769230769230769,-0.576923076923077,-0.04166666666666663,0.44941176470588245
beta,beta_B,0.8769004511510243,0.926010609427264,0.904,0.088,0.9741379310344828,0.9377593360995852,0.8661675144825368,0.9395576753664888,0.824,0.152,1.0,0.9035087719298246,-0.010732936668487514,0.013547065939224834,-0.08000000000000007,0.064,0.025862068965517238,-0.03425056416976058
beta,beta_C,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0
beta,beta_D,0.5583105420425859,0.8245595682968088,0.5111111111111111,0.4888888888888889,0.6052631578947368,0.5542168674698796,0.5618819122040359,0.8323732213101731,0.5111111111111111,0.4888888888888889,0.6388888888888888,0.5679012345679012,0.003571370161450038,0.007813653013364341,0.0,0.0,0.033625730994152,0.013684367098021566
beta,beta_E,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.1904761904761904,,0.0,0.0,,0.0,0.1904761904761904,,0.0
beta,beta_F,0.8830793464798966,0.95712203579709,0.8048780487804879,0.1707317073170731,0.9361702127659576,0.8655737704918033,0.910110842108488,0.9509637870289552,0.8841463414634146,0.0914634146341463,0.9177215189873418,0.9006211180124223,0.027031495628591418,-0.006158248768134755,0.07926829268292679,-0.0792682926829268,-0.0184486937786158,0.035047347520619
beta,beta_G,0.8197240636462416,0.8990757931274039,0.8235294117647058,0.1529411764705882,0.8860759493670886,0.8536585365853657,0.8419501526157596,0.8763043284845705,0.8823529411764706,0.0941176470588235,0.8620689655172413,0.872093023255814,0.022226088969517943,-0.022771464642833417,0.05882352941176472,-0.05882352941176469,-0.02400698384984723,0.018434486670448225
beta,beta_H,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
