model_family,model_variant,regime,dataset,subset,summary_scope,substation_id,prediction_source,notes,day_support,day_positive_support,day_tp,day_fp,day_fn,day_tn,day_precision,day_recall,day_f1,interval_support,interval_positive_support,interval_tp,interval_fp,interval_fn,interval_tn,interval_precision,interval_recall,interval_f1,manual_correction_MWh,predicted_correction_MWh,overlap_correction_MWh,union_correction_MWh,energy_precision,energy_recall,energy_f1,energy_iou,weight_F1_bridge_improvement,weight_F2_roughness_improvement,weight_F3_slope_continuity_improvement,weight_F4_duration_plausibility,weight_F5_n_height_ratio,weight_F6_solar_strength_ratio,weight_F7_solar_peak_alignment,weight_F8_site_centered_core_score,weight_F9_site_rank_core_score
small_grid_physical_score,G_b1p0_r0p5_sc0p0,R2_beta_loso_plus_alpha,beta,beta_all,site,beta_A,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,366,30,28,17,2,319,0.6222222222222222,0.9333333333333333,0.7466666666666667,35136,494,457,158,37,34484,0.7430894308943089,0.9251012145748988,0.8241659152389539,783.9919125000001,811.8539635,763.991873,831.8540030000001,0.9410459360281243,0.9744894823771539,0.9574757619012076,0.9184206245864516,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0
small_grid_physical_score,G_b1p0_r0p5_sc0p0,R2_beta_loso_plus_alpha,beta,beta_all,site,beta_B,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,366,153,134,29,19,184,0.8220858895705522,0.8758169934640523,0.8481012658227848,35136,3233,2794,523,439,31380,0.8423274042809767,0.8642128054438601,0.8531297709923663,5345.8698565,5494.735558,4894.287097,5946.3183174999995,0.8907229556978801,0.9155267951480479,0.9029545693921448,0.8230785564567114,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0
small_grid_physical_score,G_b1p0_r0p5_sc0p0,R2_beta_loso_plus_alpha,beta,beta_all,site,beta_C,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,366,13,0,1,13,352,0.0,0.0,0.0,35136,168,0,9,168,34959,0.0,0.0,0.0,88.23298199999999,6.7776955,0.0,95.01067749999999,0.0,0.0,0.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0
small_grid_physical_score,G_b1p0_r0p5_sc0p0,R2_beta_loso_plus_alpha,beta,beta_all,site,beta_D,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,366,77,62,42,15,247,0.5961538461538461,0.8051948051948052,0.6850828729281767,35136,848,665,1024,183,33264,0.39372409709887507,0.7841981132075472,0.5242412297989753,613.355565,646.135176,536.3079665,723.1827744999999,0.8300244073076127,0.8743834687470392,0.8516266917122182,0.7415939447269012,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0
small_grid_physical_score,G_b1p0_r0p5_sc0p0,R2_beta_loso_plus_alpha,beta,beta_all,site,beta_E,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,366,44,38,15,6,307,0.7169811320754716,0.8636363636363636,0.7835051546391751,35040,553,463,231,90,34256,0.6671469740634006,0.8372513562386981,0.7425821972734563,147.81065700000002,169.56791149999998,129.1451185,188.23345,0.7616129570599801,0.8737199409106204,0.8138238136895498,0.6860901635708212,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0
small_grid_physical_score,G_b1p0_r0p5_sc0p0,R2_beta_loso_plus_alpha,beta,beta_all,site,beta_F,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,366,185,175,47,10,134,0.7882882882882883,0.9459459459459459,0.8599508599508601,35040,3993,3487,652,506,30395,0.8424740275428848,0.8732782369146006,0.8575996064928677,1676.802064,1738.2427149999999,1582.5403430000001,1832.5044360000002,0.9104254137489656,0.9437848252791751,0.9268050320929629,0.8635942767234862,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0
small_grid_physical_score,G_b1p0_r0p5_sc0p0,R2_beta_loso_plus_alpha,beta,beta_all,site,beta_G,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,366,117,104,30,13,219,0.7761194029850746,0.8888888888888888,0.8286852589641434,35136,2717,2326,647,391,31772,0.7823747056844937,0.8560912771439088,0.8175746924428823,2727.614458,3017.197245,2468.7681574999997,3276.0435454999997,0.8182322722159319,0.9051015807088084,0.8594774851230662,0.753582216845414,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0
small_grid_physical_score,G_b1p0_r0p5_sc0p0,R2_beta_loso_plus_alpha,beta,beta_all,site,beta_H,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,366,15,8,6,7,345,0.5714285714285714,0.5333333333333333,0.5517241379310344,35040,207,114,86,93,34747,0.57,0.5507246376811594,0.5601965601965601,98.3482825,99.97474700000001,52.4552065,145.867823,0.5246845635928441,0.5333616934286576,0.5289875475606327,0.3596077971219191,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0
small_grid_physical_score,G_b1p0_r1p0_sc0p0,R2_beta_loso_plus_alpha,beta,beta_all,site,beta_A,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,366,30,28,17,2,319,0.6222222222222222,0.9333333333333333,0.7466666666666667,35136,494,457,158,37,34484,0.7430894308943089,0.9251012145748988,0.8241659152389539,783.9919125000001,811.8539635,763.991873,831.8540030000001,0.9410459360281243,0.9744894823771539,0.9574757619012076,0.9184206245864516,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
small_grid_physical_score,G_b1p0_r1p0_sc0p0,R2_beta_loso_plus_alpha,beta,beta_all,site,beta_B,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,366,153,133,27,20,186,0.83125,0.869281045751634,0.8498402555910544,35136,3233,2779,490,454,31413,0.8501070663811563,0.859573151871327,0.8548139034143342,5345.8698565,5420.670765,4880.693732,5885.8468895000005,0.9003855691648891,0.9129840162617507,0.9066410286426837,0.8292253984225899,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
small_grid_physical_score,G_b1p0_r1p0_sc0p0,R2_beta_loso_plus_alpha,beta,beta_all,site,beta_C,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,366,13,0,1,13,352,0.0,0.0,0.0,35136,168,0,9,168,34959,0.0,0.0,0.0,88.23298199999999,6.7776955,0.0,95.01067749999999,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
small_grid_physical_score,G_b1p0_r1p0_sc0p0,R2_beta_loso_plus_alpha,beta,beta_all,site,beta_D,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,366,77,62,45,15,244,0.5794392523364486,0.8051948051948052,0.6739130434782609,35136,848,665,1072,183,33216,0.3828439838802533,0.7841981132075472,0.5145067698259188,613.355565,651.4979040000001,536.3079665,728.5455025,0.8231921594946527,0.8743834687470392,0.8480159633416003,0.7361351688530944,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
small_grid_physical_score,G_b1p0_r1p0_sc0p0,R2_beta_loso_plus_alpha,beta,beta_all,site,beta_E,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,366,44,39,15,5,307,0.7222222222222222,0.8863636363636364,0.7959183673469388,35040,553,473,233,80,34254,0.669971671388102,0.8553345388788427,0.7513899920571883,147.81065700000002,173.0936855,132.3745155,188.529827,0.7647564676759974,0.8955681422889554,0.8250091879015317,0.7021409694498897,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
small_grid_physical_score,G_b1p0_r1p0_sc0p0,R2_beta_loso_plus_alpha,beta,beta_all,site,beta_F,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,366,185,175,47,10,134,0.7882882882882883,0.9459459459459459,0.8599508599508601,35040,3993,3487,655,506,30392,0.8418638338966683,0.8732782369146006,0.8572833435771358,1676.802064,1735.684339,1582.5403430000001,1829.94606,0.9117673688936824,0.9437848252791751,0.9274998673159549,0.864801634098439,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
small_grid_physical_score,G_b1p0_r1p0_sc0p0,R2_beta_loso_plus_alpha,beta,beta_all,site,beta_G,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,366,117,103,31,14,218,0.7686567164179104,0.8803418803418803,0.8207171314741036,35136,2717,2312,645,405,31774,0.7818735204599256,0.8509385351490615,0.8149453648219951,2727.614458,3000.4050055,2455.0974435,3272.92202,0.8182553485278139,0.9000896135813047,0.8572238481884829,0.7501240263280088,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
small_grid_physical_score,G_b1p0_r1p0_sc0p0,R2_beta_loso_plus_alpha,beta,beta_all,site,beta_H,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,366,15,7,3,8,348,0.7,0.4666666666666667,0.56,35040,207,103,55,104,34778,0.6518987341772152,0.4975845410628019,0.5643835616438357,98.3482825,78.591318,49.482102499999996,127.45749799999999,0.6296128345881665,0.5031313332797652,0.5593106614932138,0.38822433577034443,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
small_grid_physical_score,G_b1p0_r1p0_sc0p5,R2_beta_loso_plus_alpha,beta,beta_all,site,beta_A,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,366,30,28,18,2,318,0.6086956521739131,0.9333333333333333,0.7368421052631579,35136,494,457,160,37,34482,0.7406807131280388,0.9251012145748988,0.8226822682268228,783.9919125000001,812.3354605,763.991873,832.3355000000001,0.9404881482457457,0.9744894823771539,0.9571869604218082,0.9178893282816845,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0
small_grid_physical_score,G_b1p0_r1p0_sc0p5,R2_beta_loso_plus_alpha,beta,beta_all,site,beta_B,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,366,153,125,22,28,191,0.8503401360544217,0.8169934640522876,0.8333333333333333,35136,3233,2660,423,573,31480,0.8627959779435614,0.8227652335292298,0.8423052564914504,5345.8698565,5200.413017999999,4747.064485999999,5799.2183884999995,0.912824514047088,0.8879872898941005,0.9002346215229995,0.8185697050853528,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0
small_grid_physical_score,G_b1p0_r1p0_sc0p5,R2_beta_loso_plus_alpha,beta,beta_all,site,beta_C,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,366,13,0,1,13,352,0.0,0.0,0.0,35136,168,0,9,168,34959,0.0,0.0,0.0,88.23298199999999,6.7776955,0.0,95.01067749999999,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0
small_grid_physical_score,G_b1p0_r1p0_sc0p5,R2_beta_loso_plus_alpha,beta,beta_all,site,beta_D,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,366,77,59,25,18,264,0.7023809523809523,0.7662337662337663,0.7329192546583851,35136,848,649,782,199,33506,0.453529000698812,0.7653301886792453,0.5695480473892058,613.355565,614.041742,534.4007485,692.9965585,0.8703003589941609,0.8712739868920892,0.8707869007895744,0.7711448808010205,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0
small_grid_physical_score,G_b1p0_r1p0_sc0p5,R2_beta_loso_plus_alpha,beta,beta_all,site,beta_E,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,366,44,40,16,4,306,0.7142857142857143,0.9090909090909091,0.8,35040,553,475,236,78,34251,0.6680731364275668,0.8589511754068716,0.7515822784810127,147.81065700000002,174.13651199999998,132.91067850000002,189.0364905,0.7632556605934546,0.8991955059099697,0.8256676330643555,0.7030953555498852,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0
small_grid_physical_score,G_b1p0_r1p0_sc0p5,R2_beta_loso_plus_alpha,beta,beta_all,site,beta_F,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,366,185,172,36,13,145,0.8269230769230769,0.9297297297297298,0.8753180661577608,35040,3993,3451,547,542,30500,0.8631815907953977,0.8642624593037816,0.86372168689776,1676.802064,1689.685174,1569.331835,1797.1554029999998,0.9287717375686697,0.9359076236203869,0.9323260265393586,0.8732310140682921,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0
small_grid_physical_score,G_b1p0_r1p0_sc0p5,R2_beta_loso_plus_alpha,beta,beta_all,site,beta_G,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,366,117,103,26,14,223,0.7984496124031008,0.8803418803418803,0.8373983739837397,35136,2717,2312,559,405,31860,0.8052943225357019,0.8509385351490615,0.8274874731567645,2727.614458,2902.786964,2455.0974435,3175.3039785,0.8457725192884668,0.9000896135813047,0.8720861123354553,0.7731850116157312,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0
small_grid_physical_score,G_b1p0_r1p0_sc0p5,R2_beta_loso_plus_alpha,beta,beta_all,site,beta_H,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,366,15,7,3,8,348,0.7,0.4666666666666667,0.56,35040,207,103,55,104,34778,0.6518987341772152,0.4975845410628019,0.5643835616438357,98.3482825,78.591318,49.482102499999996,127.45749799999999,0.6296128345881665,0.5031313332797652,0.5593106614932138,0.38822433577034443,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0
small_grid_physical_score,G_b1p0_r1p5_sc0p5,R2_beta_loso_plus_alpha,beta,beta_all,site,beta_A,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,366,30,28,18,2,318,0.6086956521739131,0.9333333333333333,0.7368421052631579,35136,494,457,160,37,34482,0.7406807131280388,0.9251012145748988,0.8226822682268228,783.9919125000001,812.3354605,763.991873,832.3355000000001,0.9404881482457457,0.9744894823771539,0.9571869604218082,0.9178893282816845,1.0,1.5,1.0,1.0,1.0,1.0,1.0,0.5,0.0
small_grid_physical_score,G_b1p0_r1p5_sc0p5,R2_beta_loso_plus_alpha,beta,beta_all,site,beta_B,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,366,153,129,24,24,189,0.8431372549019608,0.8431372549019608,0.8431372549019607,35136,3233,2718,441,515,31462,0.8603988603988604,0.8407052273430251,0.8504380475594493,5345.8698565,5277.2627084999995,4808.765444,5814.367120999999,0.911223433363399,0.8995290893872137,0.9053384987105261,0.8270488161354612,1.0,1.5,1.0,1.0,1.0,1.0,1.0,0.5,0.0
small_grid_physical_score,G_b1p0_r1p5_sc0p5,R2_beta_loso_plus_alpha,beta,beta_all,site,beta_C,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,366,13,0,1,13,352,0.0,0.0,0.0,35136,168,0,9,168,34959,0.0,0.0,0.0,88.23298199999999,6.7776955,0.0,95.01067749999999,0.0,0.0,0.0,0.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,0.5,0.0
small_grid_physical_score,G_b1p0_r1p5_sc0p5,R2_beta_loso_plus_alpha,beta,beta_all,site,beta_D,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,366,77,59,27,18,262,0.686046511627907,0.7662337662337663,0.7239263803680982,35136,848,649,821,199,33467,0.4414965986394558,0.7653301886792453,0.5599654874892148,613.355565,618.0172155,534.4007485,696.9720320000001,0.864702042430402,0.8712739868920892,0.8679755748425851,0.7667463312215086,1.0,1.5,1.0,1.0,1.0,1.0,1.0,0.5,0.0
small_grid_physical_score,G_b1p0_r1p5_sc0p5,R2_beta_loso_plus_alpha,beta,beta_all,site,beta_E,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,366,44,40,17,4,305,0.7017543859649122,0.9090909090909091,0.792079207920792,35040,553,475,247,78,34240,0.6578947368421053,0.8589511754068716,0.7450980392156864,147.81065700000002,175.8898795,132.91067850000002,190.78985799999998,0.7556471064612903,0.8991955059099697,0.8211952932614309,0.6966338771529461,1.0,1.5,1.0,1.0,1.0,1.0,1.0,0.5,0.0
small_grid_physical_score,G_b1p0_r1p5_sc0p5,R2_beta_loso_plus_alpha,beta,beta_all,site,beta_F,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,366,185,174,39,11,142,0.8169014084507042,0.9405405405405406,0.8743718592964825,35040,3993,3473,576,520,30471,0.8577426525067918,0.8697721011770598,0.863715493658294,1676.802064,1703.9485075,1579.585345,1801.1652264999998,0.9270147179022075,0.9420225433358007,0.9344583763830624,0.8769797027835303,1.0,1.5,1.0,1.0,1.0,1.0,1.0,0.5,0.0
small_grid_physical_score,G_b1p0_r1p5_sc0p5,R2_beta_loso_plus_alpha,beta,beta_all,site,beta_G,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,366,117,103,29,14,220,0.7803030303030303,0.8803418803418803,0.8273092369477911,35136,2717,2312,575,405,31844,0.800831312781434,0.8509385351490615,0.8251249107780158,2727.614458,2915.0615245,2455.0974435,3187.578539,0.8422111927538495,0.9000896135813047,0.8701890560840828,0.7702076712657902,1.0,1.5,1.0,1.0,1.0,1.0,1.0,0.5,0.0
small_grid_physical_score,G_b1p0_r1p5_sc0p5,R2_beta_loso_plus_alpha,beta,beta_all,site,beta_H,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,366,15,7,5,8,346,0.5833333333333334,0.4666666666666667,0.5185185185185186,35040,207,103,70,104,34763,0.5953757225433526,0.4975845410628019,0.5421052631578948,98.3482825,85.75994399999999,49.482102499999996,134.626124,0.5769838480771396,0.5031313332797652,0.5375327701611423,0.3675520101878592,1.0,1.5,1.0,1.0,1.0,1.0,1.0,0.5,0.0
small_grid_physical_score,G_b1p0_r2p0_sc0p5,R2_beta_loso_plus_alpha,beta,beta_all,site,beta_A,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,366,30,28,19,2,317,0.5957446808510638,0.9333333333333333,0.7272727272727273,35136,494,457,163,37,34479,0.7370967741935484,0.9251012145748988,0.8204667863554759,783.9919125000001,814.5514874999999,763.991873,834.5515270000001,0.9379295044255875,0.9744894823771539,0.9558600323269297,0.9154520101908579,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0
small_grid_physical_score,G_b1p0_r2p0_sc0p5,R2_beta_loso_plus_alpha,beta,beta_all,site,beta_B,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,366,153,128,24,25,189,0.8421052631578947,0.8366013071895425,0.8393442622950819,35136,3233,2690,446,543,31457,0.857780612244898,0.8320445406742963,0.8447165960119328,5345.8698565,5247.826496,4775.685041,5818.0113114999995,0.9100310470706537,0.8933410593962146,0.9016088213389256,0.8208449219684884,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0
small_grid_physical_score,G_b1p0_r2p0_sc0p5,R2_beta_loso_plus_alpha,beta,beta_all,site,beta_C,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,366,13,0,0,13,353,0.0,0.0,0.0,35136,168,0,0,168,34968,0.0,0.0,0.0,88.23298199999999,0.0,0.0,88.23298199999999,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0
small_grid_physical_score,G_b1p0_r2p0_sc0p5,R2_beta_loso_plus_alpha,beta,beta_all,site,beta_D,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,366,77,59,25,18,264,0.7023809523809523,0.7662337662337663,0.7329192546583851,35136,848,649,781,199,33507,0.45384615384615384,0.7653301886792453,0.5697980684811237,613.355565,618.0172155,534.4007485,696.9720320000001,0.864702042430402,0.8712739868920892,0.8679755748425851,0.7667463312215086,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0
small_grid_physical_score,G_b1p0_r2p0_sc0p5,R2_beta_loso_plus_alpha,beta,beta_all,site,beta_E,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,366,44,40,15,4,307,0.7272727272727273,0.9090909090909091,0.8080808080808082,35040,553,475,228,78,34259,0.6756756756756757,0.8589511754068716,0.7563694267515922,147.81065700000002,172.460284,132.91067850000002,187.36026249999998,0.7706741251800329,0.8991955059099697,0.8299889967226218,0.7093856334664349,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0
small_grid_physical_score,G_b1p0_r2p0_sc0p5,R2_beta_loso_plus_alpha,beta,beta_all,site,beta_F,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,366,185,174,38,11,143,0.8207547169811321,0.9405405405405406,0.8765743073047859,35040,3993,3473,567,520,30480,0.8596534653465346,0.8697721011770598,0.8646831818747666,1676.802064,1702.5373245,1579.585345,1799.7540435,0.9277830930748561,0.9420225433358007,0.9348485981463592,0.8776673405484697,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0
small_grid_physical_score,G_b1p0_r2p0_sc0p5,R2_beta_loso_plus_alpha,beta,beta_all,site,beta_G,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,366,117,102,27,15,222,0.7906976744186046,0.8717948717948718,0.8292682926829267,35136,2717,2289,560,428,31859,0.8034398034398035,0.8424733161575266,0.8224937118217751,2727.614458,2883.1190565,2435.5548525,3175.1786620000003,0.84476388410289,0.8929248946296646,0.8681769847759536,0.7670607268965074,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0
small_grid_physical_score,G_b1p0_r2p0_sc0p5,R2_beta_loso_plus_alpha,beta,beta_all,site,beta_H,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,366,15,6,2,9,349,0.75,0.4,0.5217391304347827,35040,207,88,37,119,34796,0.704,0.4251207729468599,0.5301204819277109,98.3482825,60.039131999999995,42.271432000000004,116.1159825,0.7040646756851849,0.4298136268927727,0.5337726123435144,0.36404490656572625,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0
small_grid_physical_score,G_b1p0_r0p5_sc0p0,R1_beta_loso,beta,beta_sure_only,site,beta_A,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,338,27,25,9,2,302,0.7352941176470589,0.9259259259259259,0.819672131147541,32448,465,433,103,32,31880,0.8078358208955224,0.9311827956989247,0.865134865134865,762.926518,767.1241024999999,745.191622,784.8589985,0.971409475430998,0.9767541229966791,0.9740744678845743,0.9494592320712242,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0
small_grid_physical_score,G_b1p0_r0p5_sc0p0,R1_beta_loso,beta,beta_sure_only,site,beta_B,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,232,127,116,2,11,103,0.9830508474576272,0.9133858267716536,0.9469387755102041,22272,2770,2518,120,252,19382,0.954510993176649,0.9090252707581228,0.9312130177514794,4780.516982,4651.2906005,4539.843614,4891.9639685,0.9760395563141078,0.9496553680478067,0.9626667156406654,0.9280206565773278,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0
small_grid_physical_score,G_b1p0_r0p5_sc0p0,R1_beta_loso,beta,beta_sure_only,site,beta_C,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,339,0,0,0,0,339,0.0,0.0,0.0,32544,0,0,0,0,32544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0
small_grid_physical_score,G_b1p0_r0p5_sc0p0,R1_beta_loso,beta,beta_sure_only,site,beta_D,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,193,50,43,13,7,130,0.7678571428571429,0.86,0.8113207547169812,18528,612,520,504,92,17412,0.5078125,0.8496732026143791,0.6356968215158924,486.2673335,503.48249100000004,452.12027549999993,537.629549,0.8979860940189078,0.929777191171325,0.9136051642714889,0.840951313671191,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0
small_grid_physical_score,G_b1p0_r0p5_sc0p0,R1_beta_loso,beta,beta_sure_only,site,beta_E,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,310,21,20,3,1,286,0.8695652173913043,0.9523809523809523,0.909090909090909,29664,282,259,64,23,29318,0.8018575851393189,0.9184397163120568,0.856198347107438,87.1145895,93.18966600000002,81.276317,99.0279385,0.872160192096836,0.9329816907419395,0.901546297669053,0.8207412799974626,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0
small_grid_physical_score,G_b1p0_r0p5_sc0p0,R1_beta_loso,beta,beta_sure_only,site,beta_F,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,295,168,163,22,5,105,0.8810810810810811,0.9702380952380952,0.9235127478753541,28319,3656,3335,376,321,24287,0.8986796011856643,0.912199124726477,0.9053888964300258,1588.8309545,1636.4211019999998,1540.98026,1684.2717965000002,0.941677089177502,0.9698830801574744,0.9555719881764845,0.9149237452068205,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0
small_grid_physical_score,G_b1p0_r0p5_sc0p0,R1_beta_loso,beta,beta_sure_only,site,beta_G,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,286,85,78,17,7,184,0.8210526315789474,0.9176470588235294,0.8666666666666667,27456,2110,1864,356,246,24990,0.8396396396396396,0.8834123222748815,0.8609699769053117,2201.5129779999997,2372.8709470000003,2050.710792,2523.6731330000002,0.8642319105439321,0.931500659997472,0.896606330217462,0.8125896991906517,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0
small_grid_physical_score,G_b1p0_r0p5_sc0p0,R1_beta_loso,beta,beta_sure_only,site,beta_H,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,337,4,0,1,4,332,0.0,0.0,0.0,32256,63,0,18,63,32175,0.0,0.0,0.0,30.179627500000002,11.3415155,0.0,41.521143,0.0,0.0,0.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0
small_grid_physical_score,G_b1p0_r1p0_sc0p5,R1_beta_loso,beta,beta_sure_only,site,beta_A,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,338,27,25,10,2,301,0.7142857142857143,0.9259259259259259,0.8064516129032259,32448,465,433,105,32,31878,0.8048327137546468,0.9311827956989247,0.8634097706879362,762.926518,768.2253035,745.191622,785.9601995,0.9700170231375359,0.9767541229966791,0.973373915683906,0.9481289542066691,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0
small_grid_physical_score,G_b1p0_r1p0_sc0p5,R1_beta_loso,beta,beta_sure_only,site,beta_B,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,232,127,110,1,17,104,0.990990990990991,0.8661417322834646,0.9243697478991598,22272,2770,2433,102,337,19400,0.9597633136094674,0.8783393501805055,0.9172478793590951,4780.516982,4546.941166,4449.4504065,4878.0077415,0.9785590453140252,0.9307467002530146,0.9540542205389696,0.9121450072016046,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0
