dataset,substation_id,date,v03_candidate_count,v03_selected_left_slot,v03_selected_right_slot,v03_selected_duration_h,selected_start_time,selected_end_time,M0_all_equal_score,n_missing_net,n_missing_solar,F5_n_height_ratio,F7_solar_peak_alignment,F6_solar_strength_ratio,F1_bridge_improvement,F2_roughness_improvement,F3_slope_continuity_improvement,F4_duration_plausibility,F8_site_centered_core_score,F9_site_rank_core_score,true_day,confidence,month,month_sin,month_cos,is_weekend,season,season_autumn,season_spring,season_summer,season_winter
alpha,alpha_B,2023-08-30,821,29,54,6.5,07:15,13:30,1.0137237745471086,0,0,0.0,0.4642857142857143,1.0,-0.9938270792896274,-0.5372146267568548,0.7454225575065537,1.0,-0.0593089883817759,-0.6056338028169015,False,not_applicable,8,-0.8660254037844385,-0.5000000000000004,0,winter,0,0,0,1
alpha,alpha_B,2023-08-31,805,58,59,0.5,14:30,14:45,1.507970961290979,0,0,0.0,0.0357142857142857,0.7087478562077363,-0.9334491033724402,-0.2119867654205086,0.7689613388794673,0.3333333333333333,0.077072551160373,0.7295774647887323,False,not_applicable,8,-0.8660254037844385,-0.5000000000000004,0,winter,0,0,0,1
alpha,alpha_B,2023-09-01,773,35,49,3.75,08:45,12:15,1.2044673993238155,0,0,0.0,0.2142857142857143,0.8107477806157402,-0.9943126932982428,-0.4013345912682122,0.7501306529500685,1.0,-0.0126081494072618,-0.1624413145539905,False,not_applicable,9,-1.0,-1.8369701987210292e-16,0,spring,0,1,0,0
alpha,alpha_B,2023-09-02,791,45,46,0.5,11:15,11:30,2.263317591234609,0,0,0.0,0.8928571428571429,1.0,-0.9950797486656578,-0.2614112841649119,0.783821773969245,0.3333333333333333,0.0450076415110919,0.4647887323943662,False,not_applicable,9,-1.0,-1.8369701987210292e-16,1,spring,0,1,0,0
alpha,alpha_B,2023-09-03,821,47,53,1.75,11:45,13:15,1.3857034282623926,0,0,0.0099308289240372,0.7857142857142857,1.0,-0.9985986610072324,-0.2964024203910795,0.5187203623170101,1.0,-0.0561961785622336,-0.5774647887323944,False,not_applicable,9,-1.0,-1.8369701987210292e-16,1,spring,0,1,0,0
alpha,alpha_B,2023-09-04,815,54,55,0.5,13:30,13:45,2.1560952957568853,0,0,0.0,0.6785714285714286,1.0,-0.9996931128930678,-0.2213540381447401,0.770928977409236,0.3333333333333333,0.0525246699220095,0.5417840375586855,False,not_applicable,9,-1.0,-1.8369701987210292e-16,0,spring,0,1,0,0
alpha,alpha_B,2023-09-05,823,50,51,0.5,12:30,12:45,1.9369097556433463,0,0,0.0,0.8214285714285714,1.0,-0.996238361727654,-0.0939997267847255,0.5657710012473458,0.3333333333333333,0.0277416987098556,0.2788732394366198,False,not_applicable,9,-1.0,-1.8369701987210292e-16,0,spring,0,1,0,0
alpha,alpha_B,2023-09-06,823,48,51,1.0,12:00,12:45,2.644620840377586,0,0,0.0,0.8928571428571429,1.0,-0.983000064602162,-0.0691638369683433,0.5901199668903564,0.6666666666666666,0.0485494162381506,0.4985915492957746,False,not_applicable,9,-1.0,-1.8369701987210292e-16,0,spring,0,1,0,0
alpha,alpha_B,2023-09-07,821,48,49,0.5,12:00,12:15,1.0034480757405704,0,0,0.0,0.9642857142857144,1.0,-0.9987943320737211,-0.1213131080853358,0.3757251794860559,0.3333333333333333,-0.0455633590928001,-0.504225352112676,False,not_applicable,9,-1.0,-1.8369701987210292e-16,0,spring,0,1,0,0
alpha,alpha_B,2023-09-08,643,52,55,1.0,13:00,13:45,0.1932692574989941,0,0,0.0,0.6785714285714286,0.3100398627453894,-0.9995036592898382,-0.5402920208231974,0.7498168131263696,0.6666666666666666,-0.0607622278640217,-0.6112676056338029,False,not_applicable,9,-1.0,-1.8369701987210292e-16,0,spring,0,1,0,0
alpha,alpha_B,2023-09-09,821,50,52,0.75,12:30,13:00,0.1276933269885811,0,0,0.0,0.7142857142857143,1.0,-0.9998545056681256,-0.2033381358266255,0.1715365727788849,0.5,-0.1413212951070885,-0.9136150234741784,False,not_applicable,9,-1.0,-1.8369701987210292e-16,1,spring,0,1,0,0
alpha,alpha_B,2023-09-10,821,51,52,0.5,12:45,13:00,-0.03658930749744,0,0,0.0,0.8214285714285714,1.0,-0.999777263098234,-0.2149545786938268,0.1298587670305922,0.3333333333333333,-0.1590602971222892,-0.9474178403755869,False,not_applicable,9,-1.0,-1.8369701987210292e-16,1,spring,0,1,0,0
alpha,alpha_B,2023-09-11,821,46,53,2.0,11:30,13:15,3.46075546934302,0,0,0.0,0.8214285714285714,1.0,-0.916274935602579,-0.1587971089338473,0.7723624819827675,1.0,0.1016608736136472,0.84037558685446,False,not_applicable,9,-1.0,-1.8369701987210292e-16,0,spring,0,1,0,0
alpha,alpha_B,2023-09-12,805,44,50,1.75,11:00,12:30,3.670369548449535,0,0,0.0628243617229398,0.8571428571428572,1.0,-0.9725187487909736,-0.1542001176109941,0.8763299621073178,1.0,0.119101093033317,0.8816901408450704,False,not_applicable,9,-1.0,-1.8369701987210292e-16,0,spring,0,1,0,0
alpha,alpha_B,2023-09-13,821,29,48,5.0,07:15,12:00,1.4743458348139198,0,0,0.0,0.3928571428571429,1.0,-0.997704208433421,-0.5618044937059873,0.8982796400470732,1.0,-0.0178456262325781,-0.2394366197183098,False,not_applicable,9,-1.0,-1.8369701987210292e-16,0,spring,0,1,0,0
alpha,alpha_B,2023-09-14,821,52,53,0.5,13:00,13:15,2.4834580369514017,0,0,0.0,0.6071428571428572,1.0,-0.9803269756879164,-0.1209021267449627,0.7558382160885244,0.3333333333333333,0.0874337656834153,0.8009389671361502,False,not_applicable,9,-1.0,-1.8369701987210292e-16,0,spring,0,1,0,0
alpha,alpha_B,2023-09-15,815,51,52,0.5,12:45,13:00,1.0520623433842202,0,0,0.0,0.8928571428571429,1.0,-0.9966479878722128,-0.1542992553319696,0.4303999287367557,0.3333333333333333,-0.0376183770242752,-0.4159624413145539,False,not_applicable,9,-1.0,-1.8369701987210292e-16,0,spring,0,1,0,0
alpha,alpha_B,2023-09-16,821,25,48,6.0,06:15,12:00,0.3518369224827892,0,0,0.0433832035209781,0.25,1.0,-0.972000064870604,-0.6284245264795673,0.6395249333144286,1.0,-0.1177358248803806,-0.8629107981220657,False,not_applicable,9,-1.0,-1.8369701987210292e-16,1,spring,0,1,0,0
alpha,alpha_B,2023-09-17,821,45,46,0.5,11:15,11:30,0.318271345979342,0,0,0.0,0.8928571428571429,1.0,-0.9990606937222392,-0.3525107292885706,0.4060329731657809,0.3333333333333333,-0.1126154221501427,-0.8497652582159625,False,not_applicable,9,-1.0,-1.8369701987210292e-16,1,spring,0,1,0,0
alpha,alpha_B,2023-09-18,821,46,47,0.5,11:30,11:45,2.0097834389238693,0,0,0.0,0.8214285714285714,1.0,-0.9998202703285224,-0.2005578749447776,0.6897212500461236,0.3333333333333333,0.0323450960558081,0.3333333333333332,False,not_applicable,9,-1.0,-1.8369701987210292e-16,0,spring,0,1,0,0
alpha,alpha_B,2023-09-19,823,45,49,1.25,11:15,12:15,1.0355362812558018,0,0,0.0,0.9285714285714286,1.0,-0.9994908489471231,-0.3232433876901523,0.4485700415695106,0.8333333333333334,-0.0888240038910546,-0.7633802816901408,False,not_applicable,9,-1.0,-1.8369701987210292e-16,0,spring,0,1,0,0
alpha,alpha_B,2023-09-20,821,44,46,0.75,11:00,11:30,0.4878914406727972,0,0,0.0,0.8571428571428572,1.0,-0.9952118374917716,-0.3347095325407281,0.3992991984510228,0.5,-0.1076433293956253,-0.8309859154929577,False,not_applicable,9,-1.0,-1.8369701987210292e-16,0,spring,0,1,0,0
alpha,alpha_B,2023-09-21,821,47,50,1.0,11:45,12:30,2.945653439873172,0,0,0.0,0.9642857142857144,1.0,-0.9725084602062092,-0.0601109546982378,0.6244686421196296,0.6666666666666666,0.0665138035365944,0.6563380281690141,False,not_applicable,9,-1.0,-1.8369701987210292e-16,0,spring,0,1,0,0
alpha,alpha_B,2023-09-22,751,41,52,3.0,10:15,13:00,3.5735242822409123,0,0,0.1052804865348455,0.6785714285714286,1.0,-0.8951924983472785,-0.1418588362957541,0.8090727049904317,1.0,0.1265711845806666,0.8910798122065728,False,not_applicable,9,-1.0,-1.8369701987210292e-16,0,spring,0,1,0,0
alpha,alpha_B,2023-09-23,643,45,57,3.25,11:15,14:15,2.328862307016328,0,0,0.0,0.0714285714285714,0.9049306363353986,-0.9920991911966422,-0.2767302997650915,0.8735372906791123,1.0,0.0707999943706598,0.6769953051643192,False,not_applicable,9,-1.0,-1.8369701987210292e-16,1,spring,0,1,0,0
alpha,alpha_B,2023-09-24,773,38,54,4.25,09:30,13:30,0.8704390789222138,0,0,0.0,0.5,1.0,-0.9990481355627416,-0.5318208573933,0.6912822985525728,1.0,-0.0772981703362893,-0.7126760563380281,False,not_applicable,9,-1.0,-1.8369701987210292e-16,1,spring,0,1,0,0
alpha,alpha_B,2023-09-25,823,50,51,0.5,12:30,12:45,0.9730142048572964,0,0,0.0,0.8214285714285714,1.0,-0.991563517314894,-0.0726194380681395,0.3421463177045185,0.3333333333333333,-0.038114818094638,-0.4215962441314553,False,not_applicable,9,-1.0,-1.8369701987210292e-16,0,spring,0,1,0,0
alpha,alpha_B,2023-09-26,815,53,54,0.5,13:15,13:30,2.505744744085991,0,0,0.0,0.75,1.0,-0.9945294992720052,-0.132488338765823,0.748945603774798,0.3333333333333333,0.0765399830438568,0.7239436619718309,False,not_applicable,9,-1.0,-1.8369701987210292e-16,0,spring,0,1,0,0
alpha,alpha_B,2023-09-27,815,50,51,0.5,12:30,12:45,2.7658088109341747,0,0,0.0,0.9642857142857144,1.0,-0.9921006863670908,-0.1350542846995913,0.7622897406621237,0.3333333333333333,0.0809423176633474,0.7521126760563381,False,not_applicable,9,-1.0,-1.8369701987210292e-16,0,spring,0,1,0,0
alpha,alpha_B,2023-09-28,550,48,58,2.75,12:00,14:30,1.3281523716316597,0,0,0.0674100671486959,0.4285714285714286,0.7047424191587172,-0.9853945385650252,-0.3668696833139099,0.6973209692991238,1.0,-0.0157503563950702,-0.2018779342723005,False,not_applicable,9,-1.0,-1.8369701987210292e-16,0,spring,0,1,0,0
alpha,alpha_B,2023-09-29,821,46,49,1.0,11:30,12:15,1.6558407150911836,0,0,0.0,0.9642857142857144,1.0,-0.997175744015906,-0.2267340709875287,0.5512164000405766,0.6666666666666666,-0.0216670771894191,-0.2807511737089202,False,not_applicable,9,-1.0,-1.8369701987210292e-16,0,spring,0,1,0,0
alpha,alpha_B,2023-09-30,210,24,30,1.75,06:00,07:30,-1.6726420355212197,95,95,0.0,0.7857142857142857,0.0001124405555555,-0.9999999991115468,-0.9999999701930752,0.0,1.0,-0.4641025953033404,-0.9943661971830986,False,not_applicable,9,-1.0,-1.8369701987210292e-16,1,spring,0,1,0,0
alpha,alpha_B,2023-10-01,773,41,46,1.5,10:15,11:30,2.806890820918369,1,5,0.0067310754556931,0.3214285714285714,1.0,-0.9969453847409858,-0.2530977699276953,0.8874501794864541,1.0,0.0816997360707912,0.7596244131455399,False,not_applicable,10,-0.8660254037844386,0.5000000000000001,1,spring,0,1,0,0
alpha,alpha_B,2023-10-02,805,44,47,1.0,11:00,11:45,2.488183438527188,0,0,0.003803676187572,0.6071428571428572,1.0,-0.9918233616122436,-0.2962700116951465,0.8539571612858863,0.6666666666666666,0.0578519904576989,0.5868544600938967,False,not_applicable,10,-0.8660254037844386,0.5000000000000001,0,spring,0,1,0,0
alpha,alpha_B,2023-10-03,805,43,72,7.5,10:45,18:00,3.211994886532568,0,0,0.0,0.5357142857142857,1.0,-0.93776468445729,-0.2743627147280255,0.9272739588799548,1.0,0.10761291436308,0.8535211267605634,False,not_applicable,10,-0.8660254037844386,0.5000000000000001,0,spring,0,1,0,0
alpha,alpha_B,2023-10-04,821,48,49,0.5,12:00,12:15,3.25400048114396,0,0,0.0,0.8928571428571429,0.940751714322222,-0.8137034320983602,-0.1269654638362642,0.9005184412988567,0.3333333333333333,0.1891805762529443,0.9380281690140846,False,not_applicable,10,-0.8660254037844386,0.5000000000000001,0,spring,0,1,0,0
alpha,alpha_B,2023-10-05,805,49,51,0.75,12:15,12:45,4.6952604220166805,0,0,0.0,0.9285714285714286,1.0,0.1286328920284125,0.0096629637080819,0.6781077026537244,0.5,0.4746985805949399,0.975586854460094,True,not_applicable,10,-0.8660254037844386,0.5000000000000001,0,spring,0,1,0,0
alpha,alpha_B,2023-10-06,821,46,50,1.25,11:30,12:30,3.691350678267425,0,0,0.0,0.9285714285714286,1.0,-0.8934606377572987,-0.0714352123004004,0.8178037203542858,0.8333333333333334,0.1535333512303958,0.9230046948356808,False,not_applicable,10,-0.8660254037844386,0.5000000000000001,0,spring,0,1,0,0
alpha,alpha_B,2023-10-07,773,51,52,0.5,12:45,13:00,3.064487659085983,0,0,0.0,0.8928571428571429,1.0,-0.9139213818348416,-0.1087041367779419,0.8226647965554816,0.3333333333333333,0.1359104871124329,0.9023474178403756,False,not_applicable,10,-0.8660254037844386,0.5000000000000001,1,spring,0,1,0,0
alpha,alpha_B,2023-10-08,751,44,54,2.75,11:00,13:30,2.450448279676266,0,0,0.0231372228774613,0.6428571428571428,1.0,-0.906672895305017,-0.2012407303317609,0.5837676349626841,1.0,0.0278487309068356,0.2807511737089201,False,not_applicable,10,-0.8660254037844386,0.5000000000000001,1,spring,0,1,0,0
alpha,alpha_B,2023-10-09,791,49,50,0.5,12:15,12:30,3.624396981597573,0,0,0.0,0.8214285714285714,1.0,-0.464116071739467,-0.0011192762845137,0.6951160745908134,0.3333333333333333,0.2791909699871445,0.9605633802816902,True,not_applicable,10,-0.8660254037844386,0.5000000000000001,0,spring,0,1,0,0
alpha,alpha_B,2023-10-10,821,54,55,0.5,13:30,13:45,2.936585569182664,0,0,0.0,0.6071428571428572,1.0,-0.7135334771800986,-0.0508876191842478,0.6645096620103398,0.3333333333333333,0.169260249680198,0.9267605633802818,False,not_applicable,10,-0.8660254037844386,0.5000000000000001,0,spring,0,1,0,0
alpha,alpha_B,2023-10-11,751,52,54,0.75,13:00,13:30,3.283633886817245,0,0,0.0,0.9285714285714286,1.0,-0.8332236157393436,-0.0007886735235661,0.6409917209014394,0.5,0.1382238716777101,0.9098591549295774,True,not_applicable,10,-0.8660254037844386,0.5000000000000001,0,spring,0,1,0,0
alpha,alpha_B,2023-10-12,805,48,49,0.5,12:00,12:15,2.3553567652281755,0,0,0.0,0.8214285714285714,1.0,-0.9880043674717872,-0.0775090285580644,0.6295294532773834,0.3333333333333333,0.0572360802140442,0.5793427230046948,False,not_applicable,10,-0.8660254037844386,0.5000000000000001,0,spring,0,1,0,0
alpha,alpha_B,2023-10-13,791,42,54,3.25,10:30,13:30,5.810650423233661,0,0,0.0326347618252846,0.7142857142857143,1.0,0.9165106492681336,0.0419427730074767,0.4472801471473136,1.0,0.6711419176058415,0.9868544600938968,True,not_applicable,10,-0.8660254037844386,0.5000000000000001,0,spring,0,1,0,0
alpha,alpha_B,2023-10-14,791,46,47,0.5,11:30,11:45,1.955586288313561,0,0,0.0,0.6071428571428572,1.0,-0.9851920906719228,-0.0863608522133825,0.5964554281611619,0.3333333333333333,0.0441982228901524,0.4460093896713615,False,not_applicable,10,-0.8660254037844386,0.5000000000000001,1,spring,0,1,0,0
alpha,alpha_B,2023-10-15,791,46,50,1.25,11:30,12:30,3.328117423225722,0,0,0.0,0.7142857142857143,1.0,-0.983433813160537,-0.1213877859866907,0.8727793772571043,0.8333333333333334,0.1252166538348258,0.8873239436619718,False,not_applicable,10,-0.8660254037844386,0.5000000000000001,1,spring,0,1,0,0
alpha,alpha_B,2023-10-16,823,45,49,1.25,11:15,12:15,5.910087625960606,0,0,0.1328857350880328,0.9285714285714286,1.0,0.7598591264578518,0.0237934661443565,0.5871648139088026,0.8333333333333334,0.6595031966352038,0.9849765258215964,True,not_applicable,10,-0.8660254037844386,0.5000000000000001,0,spring,0,1,0,0
alpha,alpha_B,2023-10-17,823,40,42,0.75,10:00,10:30,3.745605721155073,0,0,0.1449346060682443,0.5,1.0,-0.4594370881840746,-0.0378686031892123,0.8212380945158149,0.5,0.3105415288457095,0.9661971830985916,False,not_applicable,10,-0.8660254037844386,0.5000000000000001,0,spring,0,1,0,0
alpha,alpha_B,2023-10-18,751,51,55,1.25,12:45,13:45,5.028469362327068,0,0,0.0216691755196585,0.9285714285714286,1.0,0.6252080240438225,0.0110496841465553,0.165209124497112,0.8333333333333334,0.4697196720273635,0.9737089201877936,True,not_applicable,10,-0.8660254037844386,0.5000000000000001,0,spring,0,1,0,0
alpha,alpha_B,2023-10-19,488,46,55,2.5,11:30,13:45,1.2593675867872072,0,0,0.0335082711078423,0.1071428571428571,0.920162840714881,-0.9589141726673022,-0.2248706479299455,0.5413403683965076,1.0,-0.0115840896020464,-0.1474178403755868,False,not_applicable,10,-0.8660254037844386,0.5000000000000001,0,spring,0,1,0,0
alpha,alpha_B,2023-10-20,791,48,52,1.25,12:00,13:00,5.1516508342145135,0,0,0.0089763112041678,0.8571428571428572,1.0,0.7616939584383136,0.0044027756952847,0.186621927164847,0.8333333333333334,0.5201369482310153,0.9793427230046948,True,not_applicable,10,-0.8660254037844386,0.5000000000000001,0,spring,0,1,0,0
alpha,alpha_B,2023-10-21,791,49,57,2.25,12:15,14:15,3.6587801007746137,0,0,0.0,0.9285714285714286,1.0,-0.904046556414126,-0.1722863906260944,0.817841053231283,1.0,0.1164000965285544,0.8723004694835681,False,not_applicable,10,-0.8660254037844386,0.5000000000000001,1,spring,0,1,0,0
alpha,alpha_B,2023-10-22,791,47,49,0.75,11:45,12:15,2.646363049435358,0,0,0.0,0.7142857142857143,1.0,-0.9992705134359092,-0.2301067463410836,0.8529206659948009,0.5,0.0770785298708029,0.7314553990610329,False,not_applicable,10,-0.8660254037844386,0.5000000000000001,1,spring,0,1,0,0
alpha,alpha_B,2023-10-23,791,42,54,3.25,10:30,13:30,6.172923475282939,0,0,0.0554603896610008,0.7142857142857143,1.0,0.9167013380737798,0.0497005103859489,0.6868750356022397,1.0,0.7536563558188565,0.9962441314553993,True,not_applicable,10,-0.8660254037844386,0.5000000000000001,0,spring,0,1,0,0
alpha,alpha_B,2023-10-24,805,45,52,2.0,11:15,13:00,5.345930158859715,0,0,0.0130849890039232,0.8214285714285714,1.0,0.6713287694265657,-0.0076852878954616,0.3320804284829142,1.0,0.5344720311362063,0.9812206572769951,True,not_applicable,10,-0.8660254037844386,0.5000000000000001,0,spring,0,1,0,0
alpha,alpha_B,2023-10-25,773,49,50,0.5,12:15,12:30,3.0037955857797383,0,0,0.0,0.75,1.0,-0.7102283149015097,-0.0062806827233585,0.5640875706884865,0.3333333333333333,0.1517569188194063,0.9211267605633804,False,not_applicable,10,-0.8660254037844386,0.5000000000000001,0,spring,0,1,0,0
alpha,alpha_B,2023-10-26,815,48,51,1.0,12:00,12:45,2.807641602642158,0,0,0.0,0.9642857142857144,0.6258105177668061,-0.9277850609785456,-0.2932635686263476,0.8801719356421333,0.6666666666666666,0.0889384964772802,0.8028169014084507,False,not_applicable,10,-0.8660254037844386,0.5000000000000001,0,spring,0,1,0,0
alpha,alpha_B,2023-10-27,773,50,54,1.25,12:30,13:30,4.241433001496754,0,0,0.3063939154985748,0.9285714285714286,1.0,-0.6599774550304174,-0.0674942938779998,0.7434276151439141,0.8333333333333334,0.2078826832100325,0.9492957746478874,False,not_applicable,10,-0.8660254037844386,0.5000000000000001,0,spring,0,1,0,0
alpha,alpha_B,2023-10-28,701,47,56,2.5,11:45,14:00,3.804668077108804,0,0,0.0,0.6785714285714286,1.0,-0.7006628667495083,-0.1029313841988825,0.7884972126295323,1.0,0.1975317150252474,0.943661971830986,False,not_applicable,10,-0.8660254037844386,0.5000000000000001,1,spring,0,1,0,0
alpha,alpha_B,2023-10-29,805,50,51,0.5,12:30,12:45,3.061159306294818,0,0,0.0,0.9642857142857144,1.0,-0.9375379977567218,-0.0436809415552641,0.739275031132135,0.3333333333333333,0.1219160917382499,0.8835680751173709,False,not_applicable,10,-0.8660254037844386,0.5000000000000001,1,spring,0,1,0,0
alpha,alpha_B,2023-10-30,791,40,41,0.5,10:00,10:15,2.354338117344689,0,0,0.0,0.1785714285714286,1.0,-0.9891009050688988,-0.1241164856418067,0.9149503473574938,0.3333333333333333,0.136475046680463,0.904225352112676,False,not_applicable,10,-0.8660254037844386,0.5000000000000001,0,spring,0,1,0,0
alpha,alpha_B,2023-10-31,751,40,51,3.0,10:00,12:45,3.4889107546796865,0,0,0.0607070599557211,0.3928571428571429,1.0,-0.1562059178059942,-0.1008342058734609,0.1837396677872597,1.0,0.1781305758341351,0.9305164319248826,False,not_applicable,10,-0.8660254037844386,0.5000000000000001,0,spring,0,1,0,0
alpha,alpha_B,2023-11-01,815,49,50,0.5,12:15,12:30,3.348135910419107,4,0,0.0,0.9642857142857144,1.0,-0.1137869366780912,-0.0010371389840558,0.0514929022656537,0.3333333333333333,0.1814536699993691,0.9323943661971832,False,not_applicable,11,-0.5000000000000004,0.8660254037844384,0,spring,0,1,0,0
alpha,alpha_B,2023-11-02,701,56,58,0.75,14:00,14:30,3.232732022274725,0,0,0.0210633161733497,0.9285714285714286,1.0,-0.3420223491740172,-0.015149474787955,0.1256703278100779,0.5,0.1253968957475688,0.8892018779342723,True,not_applicable,11,-0.5000000000000004,0.8660254037844384,0,spring,0,1,0,0
alpha,alpha_B,2023-11-03,643,51,54,1.0,12:45,13:30,3.08995453916759,0,0,0.0,0.6071428571428572,1.0,-0.7446739356155353,-0.1329378295763413,0.6652622695941705,0.6666666666666666,0.1317808959322982,0.8967136150234742,False,not_applicable,11,-0.5000000000000004,0.8660254037844384,0,spring,0,1,0,0
alpha,alpha_B,2023-11-04,550,59,72,3.5,14:45,18:00,0.0166465465151107,91,0,0.0,0.6785714285714286,0.8966325588634134,-0.9848140152566496,-0.3458862662113767,2.7629650288960964e-16,1.0,-0.2410026993578084,-0.9868544600938968,False,not_applicable,11,-0.5000000000000004,0.8660254037844384,1,spring,0,1,0,0
alpha,alpha_B,2023-11-05,519,52,62,2.75,13:00,15:30,1.2186423243455702,5,0,0.0,0.6428571428571428,0.5971132562853989,-0.9918460343456073,-0.5145736478295817,0.8230076224823313,1.0,-0.0252399587660856,-0.3126760563380282,False,not_applicable,11,-0.5000000000000004,0.8660254037844384,1,spring,0,1,0,0
alpha,alpha_B,2023-11-06,773,40,44,1.25,10:00,11:00,3.499506864513177,0,0,0.0,0.9285714285714286,1.0,-0.997885452992084,-0.1791862376784117,0.9213079682570297,0.8333333333333334,0.1173094869937115,0.876056338028169,False,not_applicable,11,-0.5000000000000004,0.8660254037844384,0,spring,0,1,0,0
alpha,alpha_B,2023-11-07,773,50,58,2.25,12:30,14:30,6.487769339180634,0,0,0.0268861723125306,0.9285714285714286,1.0,0.9405168475101604,0.0377892316936324,0.7690046786700625,1.0,0.7850009804228186,1.0,True,not_applicable,11,-0.5000000000000004,0.8660254037844384,0,spring,0,1,0,0
alpha,alpha_B,2023-11-08,821,48,49,0.5,12:00,12:15,3.4532752437026604,0,0,0.0,0.9642857142857144,1.0,-0.4188945442981296,-0.0114775159722195,0.4346277812027181,0.3333333333333333,0.2039826347756566,0.9474178403755869,True,not_applicable,11,-0.5000000000000004,0.8660254037844384,0,spring,0,1,0,0
alpha,alpha_B,2023-11-09,751,49,52,1.0,12:15,13:00,4.03963317495209,0,0,0.0454752513138192,0.75,1.0,-0.2173021432842073,-0.0133851705308993,0.5386432740754415,0.6666666666666666,0.3052160478849786,0.964319248826291,True,not_applicable,11,-0.5000000000000004,0.8660254037844384,0,spring,0,1,0,0
alpha,alpha_B,2023-11-10,791,47,48,0.5,11:45,12:00,2.5069587060226075,0,0,0.0,0.6785714285714286,1.0,-0.990556344461784,-0.0937497470253104,0.7269129403465464,0.3333333333333333,0.0834330107513509,0.7690140845070423,False,not_applicable,11,-0.5000000000000004,0.8660254037844384,0,spring,0,1,0,0
alpha,alpha_B,2023-11-11,791,24,53,7.5,06:00,13:15,2.2656603851933133,0,0,0.0788250933788595,0.0357142857142857,1.0,-0.9528492136831964,-0.3824458109242726,0.8861493530522548,1.0,0.0528488372797955,0.5474178403755869,False,not_applicable,11,-0.5000000000000004,0.8660254037844384,1,spring,0,1,0,0
alpha,alpha_B,2023-11-12,805,51,52,0.5,12:45,13:00,2.8806675322786925,0,0,0.0,0.9642857142857144,1.0,-0.9901463646185396,-0.2048389622441954,0.8683768135229029,0.3333333333333333,0.0936945566849228,0.8159624413145541,False,not_applicable,11,-0.5000000000000004,0.8660254037844384,1,spring,0,1,0,0
alpha,alpha_B,2023-11-13,581,44,57,3.5,11:00,14:15,3.0038079780354465,0,0,0.306146710075544,0.3214285714285714,0.9824735772485936,-0.9239159069646768,-0.2688915139633892,0.8087389258090741,1.0,0.0745412294252029,0.7032863849765258,False,not_applicable,11,-0.5000000000000004,0.8660254037844384,0,spring,0,1,0,0
alpha,alpha_B,2023-11-14,805,41,53,3.25,10:15,13:15,4.525001212500209,0,0,0.0,0.7142857142857143,1.0,0.051262169790236,-0.1005124542273462,0.5293075242211622,1.0,0.3625831410595508,0.968075117370892,False,not_applicable,11,-0.5000000000000004,0.8660254037844384,0,spring,0,1,0,0
alpha,alpha_B,2023-11-15,821,40,41,0.5,10:00,10:15,2.454782112326734,0,0,0.0,0.5357142857142857,1.0,-0.9950582502842484,-0.1856113532666066,0.8546671459714003,0.3333333333333333,0.0938965752717153,0.8178403755868544,False,not_applicable,11,-0.5000000000000004,0.8660254037844384,0,spring,0,1,0,0
alpha,alpha_B,2023-11-16,773,58,59,0.5,14:30,14:45,2.634085605644884,0,0,0.0,0.6071428571428572,1.0,-0.9802292543292872,-0.16838192248539,0.8725289951594484,0.3333333333333333,0.1105366672464573,0.8591549295774648,False,not_applicable,11,-0.5000000000000004,0.8660254037844384,0,spring,0,1,0,0
alpha,alpha_B,2023-11-17,643,53,60,2.0,13:15,15:00,5.56523273203496,0,0,0.02074670605724,0.8928571428571429,1.0,0.944278454083544,0.0217231112436179,0.1334731075026486,1.0,0.5690556187414705,0.9830985915492958,True,not_applicable,11,-0.5000000000000004,0.8660254037844384,0,spring,0,1,0,0
alpha,alpha_B,2023-11-18,701,53,54,0.5,13:15,13:30,3.2268542419693267,0,0,0.0,0.8214285714285714,1.0,-0.890932836385571,-0.0237940071149606,0.8647603745011098,0.3333333333333333,0.1859085714650596,0.936150234741784,False,not_applicable,11,-0.5000000000000004,0.8660254037844384,1,spring,0,1,0,0
alpha,alpha_B,2023-11-19,773,51,55,1.25,12:45,13:45,3.735521658988366,0,0,0.0,1.0,1.0,-0.9951772138649702,-0.1302837480821299,0.9621509913256396,0.8333333333333334,0.1481274042577134,0.9173708920187792,False,not_applicable,11,-0.5000000000000004,0.8660254037844384,1,spring,0,1,0,0
alpha,alpha_B,2023-11-20,773,65,67,0.75,16:15,16:45,0.6887550598411574,0,0,0.0,0.0714285714285714,0.4534702075429381,-0.989947619656098,-0.4816357071343799,0.9203693930025144,0.5,0.0188260832022124,0.1962441314553991,False,not_applicable,11,-0.5000000000000004,0.8660254037844384,0,spring,0,1,0,0
alpha,alpha_B,2023-11-21,457,56,61,1.5,14:00,15:15,3.011239683527217,0,0,0.0,0.6071428571428572,1.0,-0.9910112989376768,-0.2241793866490143,0.8332416679770147,1.0,0.075247721928308,0.7107981220657278,False,not_applicable,11,-0.5000000000000004,0.8660254037844384,0,spring,0,1,0,0
alpha,alpha_B,2023-11-22,751,53,54,0.5,13:15,13:30,4.465562939265215,0,0,0.0,0.9642857142857144,1.0,0.7465700841535814,0.0,0.0,0.3333333333333333,0.451420755849394,0.9699530516431925,True,not_applicable,11,-0.5000000000000004,0.8660254037844384,0,spring,0,1,0,0
