weight_id,search_origin,weight_F1,weight_F3,weight_F4,excluded_outer_substation,inner_substations,inner_macro_precision,inner_macro_recall,inner_macro_f1,inner_pooled_tp,inner_pooled_fp,inner_pooled_fn,mean_inner_threshold,minimum_inner_threshold,maximum_inner_threshold,selection_context
weight_0986,random,0.2940976141678342,0.6188644306363124,0.08703795519585346,none_full_beta_loso,8,0.5348801688221771,0.6426965648730354,0.5636708657549543,370,143,101,0.4901186339557171,0.47981253266334534,0.49597007036209106,full_beta_model_selection
weight_0987,random,0.3993082834343722,0.05631001182287936,0.5443817047427485,none_full_beta_loso,8,0.7060369671757476,0.6898344645550528,0.6827778884723742,392,47,79,0.7798784375190735,0.7653568387031555,0.7835138440132141,full_beta_model_selection
weight_0988,random,0.6862368802124907,0.054937368575845455,0.25882575121166396,none_full_beta_loso,8,0.6802354930515229,0.6463912084647379,0.632461859540038,351,58,120,0.6870857551693916,0.6633018255233765,0.7541326284408569,full_beta_model_selection
weight_0989,random,0.6078925718109248,0.203791493025544,0.18831593516353107,none_full_beta_loso,8,0.6681281352632236,0.6630192536221948,0.6415937769469477,370,65,101,0.58436119556427,0.5466820001602173,0.5984340906143188,full_beta_model_selection
weight_0990,random,0.7990418875078408,0.1330694066290618,0.06788870586309728,none_full_beta_loso,8,0.6225702075702075,0.6477128639334522,0.5907663416478841,351,103,120,0.5444627106189728,0.5076073408126831,0.6550288200378418,full_beta_model_selection
weight_0991,random,0.7011506671206701,0.07159871756879421,0.22725061531053586,none_full_beta_loso,8,0.6815728725469337,0.6556205608117373,0.6404610755926545,358,57,113,0.6690440028905869,0.6407577991485596,0.7349427938461304,full_beta_model_selection
weight_0992,random,0.10127172750794342,0.25562612674512597,0.6431021457469306,none_full_beta_loso,8,0.5367785279727821,0.5636744872774284,0.5385652764448687,347,125,124,0.8144562542438507,0.8143182992935181,0.8154219388961792,full_beta_model_selection
weight_0993,random,0.0643393672402092,0.3133032293612468,0.6223574033985441,none_full_beta_loso,8,0.430969019991963,0.388919360051713,0.3394010587107824,236,229,235,0.8638695031404495,0.8024540543556213,0.882462739944458,full_beta_model_selection
weight_0994,random,0.4952676246851755,0.33007061700223156,0.17466175831259304,none_full_beta_loso,8,0.5950477090898152,0.6533386450151156,0.6091290414642248,394,78,77,0.5200346037745476,0.5143170356750488,0.5535653233528137,full_beta_model_selection
weight_0995,random,0.2953869313837268,0.16985460401925523,0.5347584645970179,none_full_beta_loso,8,0.7100649183309125,0.6807573064190711,0.681893818815857,390,48,81,0.7331046089529991,0.722588062286377,0.7347308993339539,full_beta_model_selection
weight_0996,random,0.14066295437687681,0.7440964977897369,0.11524054783338632,none_full_beta_loso,8,0.4240818316849245,0.3825307453983925,0.35135764091961,239,185,232,0.7015155702829361,0.6293451189994812,0.7197829484939575,full_beta_model_selection
weight_0997,random,0.49313995387352255,0.30584266629144524,0.20101737983503215,none_full_beta_loso,8,0.6785320523241938,0.6835350841968488,0.6633288865585033,391,64,80,0.541431799530983,0.541385293006897,0.541757345199585,full_beta_model_selection
weight_0998,random,0.2899280349038989,0.6541794509363426,0.05589251415975873,none_full_beta_loso,8,0.5261935470575176,0.6546638851344734,0.5619804484548596,377,160,94,0.47189173474907875,0.47046440839767456,0.47400107979774475,full_beta_model_selection
weight_0999,random,0.3346243831975656,0.3777665579901614,0.28760905881227306,none_full_beta_loso,8,0.6035137541454465,0.6850736991766403,0.6190931106676916,395,104,76,0.5527805685997009,0.5215816497802734,0.585310697555542,full_beta_model_selection
weight_1000,random,0.6773319241853327,0.18534842785628858,0.13731964795837875,none_full_beta_loso,8,0.6391850874121578,0.6624702340143517,0.6174243808217896,366,85,105,0.5594690218567848,0.5063199996948242,0.5980129241943359,full_beta_model_selection
